"JJJ","CTY","RIQ","Val"
"jwhea","COL","QM",2000.90499643775
"jwhea","COL","QN",-2000.90499643775
"jwhea","COL","QST",153.465865885062
"jwhea","COL","ARA",3.23933339118958
"jwhea","COL","YLD",2.69553319817824
"jwhea","CRB","QD",245.727074635936
"jwhea","CRB","QF",214.562027813103
"jwhea","CRB","QW",3.99985467390496
"jwhea","CRB","QOth",1.99996366848623
"jwhea","CRB","QL",25.1652284804422
"jwhea","CRB","QM",245.727074635936
"jwhea","CRB","QN",-245.727074635936
"jwhea","CRI","QD",251.376212506311
"jwhea","CRI","QF",238.079318690218
"jwhea","CRI","QW",9.63149234119316
"jwhea","CRI","QL",3.66540147489992
"jwhea","CRI","QM",263.147390616613
"jwhea","CRI","QN",-263.147390616613
"jwhea","CRI","QST",11.7711781103017
"jwhea","CUB","QD",704.197744315059
"jwhea","CUB","QF",587.222481415967
"jwhea","CUB","QW",29.9919042217319
"jwhea","CUB","QOth",0.999991004700344
"jwhea","CUB","QL",85.9833676726594
"jwhea","CUB","QM",704.197744315059
"jwhea","CUB","QN",-704.197744315059
"jwhea","CYP","QS",30.5622391984828
"jwhea","CYP","QD",203.939822290073
"jwhea","CYP","QF",150.279164019901
"jwhea","CYP","QW",0.999990412567967
"jwhea","CYP","QL",49.6607541445523
"jwhea","CYP","QSD",2.99991371305171
"jwhea","CYP","QM",173.37758309159
"jwhea","CYP","QN",-173.37758309159
"jwhea","CYP","ARA",12.8666667938232
"jwhea","CYP","YLD",2.37530354117467
"jwhea","CZE","QS",5063.23089474819
"jwhea","CZE","QD",2562.46789270171
"jwhea","CZE","QF",858.984122069485
"jwhea","CZE","QW",34.6579041148978
"jwhea","CZE","QOth",319.585146224585
"jwhea","CZE","QL",1180.44896775557
"jwhea","CZE","QSD",168.791752537173
"jwhea","CZE","QE",2226.81162635588
"jwhea","CZE","QN",2226.81162635588
"jwhea","CZE","QST",273.951375690601
"jwhea","CZE","ARA",812.5966796875
"jwhea","CZE","YLD",6.2309273730916
"jwhea","DEU","QS",22872.5722929111
"jwhea","DEU","QD",19170.7314897505
"jwhea","DEU","QF",6076.16040111836
"jwhea","DEU","QW",710.983117941434
"jwhea","DEU","QOth",2695.21024114948
"jwhea","DEU","QL",9203.59728386677
"jwhea","DEU","QSD",484.780445674487
"jwhea","DEU","QE",3179.11298109724
"jwhea","DEU","QN",3179.11298109724
"jwhea","DEU","QST",522.727822063335
"jwhea","DEU","ARA",2918.46663411458
"jwhea","DEU","YLD",7.83718820888637
"jwhea","DJI","QD",128.274631715692
"jwhea","DJI","QF",128.274631715692
"jwhea","DJI","QM",128.274631715692
"jwhea","DJI","QN",-128.274631715692
"jwhea","DNK","QS",4117.87686936262
"jwhea","DNK","QD",4266.30976541126
"jwhea","DNK","QF",487.997935572684
"jwhea","DNK","QW",75.6344562316706
"jwhea","DNK","QOth",70.6385724712613
"jwhea","DNK","QL",3552.07480651223
"jwhea","DNK","QSD",79.9639946234182
"jwhea","DNK","QM",148.432896048635
"jwhea","DNK","QN",-148.432896048635
"jwhea","DNK","ARA",512.533335367839
"jwhea","DNK","YLD",8.03435910448103
"jwhea","DOM","QD",496.822537695873
"jwhea","DOM","QF",484.823587275344
"jwhea","DOM","QW",10.998952584608
"jwhea","DOM","QL",0.99999783592088
"jwhea","DOM","QM",496.822537695873
"jwhea","DOM","QN",-496.822537695873
"jwhea","DZA","QS",2775.37501318318
"jwhea","DZA","QD",10415.3529887282
"jwhea","DZA","QF",8147.72903042177
"jwhea","DZA","QW",704.179681688837
"jwhea","DZA","QOth",803.481063307966
"jwhea","DZA","QL",621.135838308967
"jwhea","DZA","QSD",138.827375000645
"jwhea","DZA","QM",7639.977975545
"jwhea","DZA","QN",-7639.977975545
"jwhea","DZA","ARA",1672.2616780599
"jwhea","DZA","YLD",1.65965353963208
"jwhea","ECU","QS",10.9944038148026
"jwhea","ECU","QD",1602.457466303
"jwhea","ECU","QF",838.643622173935
"jwhea","ECU","QW",27.9409049651424
"jwhea","ECU","QOth",12.3218677490444
"jwhea","ECU","QL",722.55114679126
"jwhea","ECU","QSD",0.999924623619812
"jwhea","ECU","QM",1665.95788739617
"jwhea","ECU","QN",-1665.95788739617
"jwhea","ECU","QST",74.4948249079713
"jwhea","ECU","ARA",5.71033334732056
"jwhea","ECU","YLD",1.92535236493006
"jwhea","EGY","QS",9693.5030551481
"jwhea","EGY","QD",17271.2169406254
"jwhea","EGY","QF",14445.5137481335
"jwhea","EGY","QW",2010.20495423299
"jwhea","EGY","QOth",14.9983016912556
"jwhea","EGY","QL",496.533891575869
"jwhea","EGY","QSD",303.96604499176
"jwhea","EGY","QM",7577.71388547726
"jwhea","EGY","QN",-7577.71388547726
"jwhea","EGY","ARA",1434.31066894531
"jwhea","EGY","YLD",6.75830087931787
"jwhea","ERI","QS",25.0000000001294
"jwhea","ERI","QD",25.0000000001294
"jwhea","ERI","QF",16.6666666667619
"jwhea","ERI","QL",8.33333333336756
"jwhea","ERI","ARA",25
"jwhea","ERI","YLD",1.00000000000518
"jwhea","ETH","QS",5748.54082890463
"jwhea","ETH","QD",7053.05876248083
"jwhea","ETH","QF",4919.1199965426
"jwhea","ETH","QW",267.862429231032
"jwhea","ETH","QOth",1545.39050636308
"jwhea","ETH","QL",108.647359604413
"jwhea","ETH","QSD",212.038470739712
"jwhea","ETH","QM",1466.75348677301
"jwhea","ETH","QN",-1466.75348677301
"jwhea","ETH","QST",162.235553196809
"jwhea","ETH","ARA",1865.36633300781
"jwhea","ETH","YLD",3.0817221942863
"jwhea","FJI","QD",75.9902417487442
"jwhea","FJI","QF",58.9909897950327
"jwhea","FJI","QL",16.9992519537115
"jwhea","FJI","QM",75.9902417487442
"jwhea","FJI","QN",-75.9902417487442
"jwhea","FNP","QS",740.394510297876
"jwhea","FNP","QD",968.923803092013
"jwhea","FNP","QF",486.875169963244
"jwhea","FNP","QW",15.9980245408654
"jwhea","FNP","QOth",63.6353877058753
"jwhea","FNP","QL",333.118982281551
"jwhea","FNP","QSD",69.2962386004785
"jwhea","FNP","QM",278.306281099619
"jwhea","FNP","QN",-278.306281099619
"jwhea","FNP","QST",49.7769883054813
"jwhea","FNP","ARA",210.279998779297
"jwhea","FNP","YLD",3.52099350673371
"jwhea","FRP","QS",35851.9922695385
"jwhea","FRP","QD",18177.8073161933
"jwhea","FRP","QF",6651.49850826213
"jwhea","FRP","QW",352.763587987788
"jwhea","FRP","QOth",4136.50754187439
"jwhea","FRP","QL",6351.46515173098
"jwhea","FRP","QSD",685.572526338016
"jwhea","FRP","QE",17674.1849533451
"jwhea","FRP","QN",17674.1849533451
"jwhea","FRP","ARA",4915.44986979167
"jwhea","FRP","YLD",7.29373571478575
"jwhea","GAB","QD",158.952898314197
"jwhea","GAB","QF",152.953186287763
"jwhea","GAB","QW",5.99971202643388
"jwhea","GAB","QM",158.952898314197
"jwhea","GAB","QN",-158.952898314197
"jwhea","GEO","QS",131.737089913904
"jwhea","GEO","QD",977.134296692871
"jwhea","GEO","QF",668.375312112947
"jwhea","GEO","QW",12.9985544374852
"jwhea","GEO","QOth",153.797142301072
"jwhea","GEO","QL",127.964964351749
"jwhea","GEO","QSD",13.9983234896177
"jwhea","GEO","QM",845.397206778968
"jwhea","GEO","QN",-845.397206778968
"jwhea","GEO","ARA",50.5999997456869
"jwhea","GEO","YLD",2.60349981375509
"jwhea","GHA","QD",704.972046102638
"jwhea","GHA","QF",642.212385121271
"jwhea","GHA","QOth",48.1198121697663
"jwhea","GHA","QL",14.639848811601
"jwhea","GHA","QM",841.136987614069
"jwhea","GHA","QN",-841.136987614069
"jwhea","GHA","QST",136.16494151143
"jwhea","GIN","QD",414.760858687263
"jwhea","GIN","QF",274.477028745353
"jwhea","GIN","QL",140.28382994191
"jwhea","GIN","QM",414.760858687263
"jwhea","GIN","QN",-414.760858687263
"jwhea","GMB","QD",77.986600072288
"jwhea","GMB","QF",77.986600072288
"jwhea","GMB","QM",77.986600072288
"jwhea","GMB","QN",-77.986600072288
"jwhea","GNB","QD",13.9995282456074
"jwhea","GNB","QF",13.9995282456074
"jwhea","GNB","QM",13.9995282456074
"jwhea","GNB","QN",-13.9995282456074
"jwhea","GRC","QS",1155.33422603927
"jwhea","GRC","QD",1989.74133643788
"jwhea","GRC","QF",1056.96710840612
"jwhea","GRC","QW",30.9918946064675
"jwhea","GRC","QOth",192.685829707582
"jwhea","GRC","QL",638.13902118619
"jwhea","GRC","QSD",70.9574825315221
"jwhea","GRC","QM",861.698435019359
"jwhea","GRC","QN",-861.698435019359
"jwhea","GRC","QST",27.291324620748
"jwhea","GRC","ARA",393.126668294271
"jwhea","GRC","YLD",2.93883452641899
"jwhea","GSA","QD",107.978685673883
"jwhea","GSA","QF",98.645504026711
"jwhea","GSA","QW",1.9999652184711
"jwhea","GSA","QL",7.33321642870117
"jwhea","GSA","QM",107.978685673883
"jwhea","GSA","QN",-107.978685673883
"jwhea","GTM","QS",0.0545453390772936
"jwhea","GTM","QD",622.73559130482
"jwhea","GTM","QF",563.079432859749
"jwhea","GTM","QW",18.1793566844693
"jwhea","GTM","QOth",0.99954188095339
"jwhea","GTM","QL",40.4772598796485
"jwhea","GTM","QM",716.662322494248
"jwhea","GTM","QN",-716.662322494248
"jwhea","GTM","QST",93.9812765285049
"jwhea","GTM","ARA",0.0254999995231628
"jwhea","GTM","YLD",2.13903294499075
"jwhea","HND","QS",1.27948746162128
"jwhea","HND","QD",381.442734178711
"jwhea","HND","QF",281.467800468691
"jwhea","HND","QL",99.9749337100204
"jwhea","HND","QM",380.16324671709
"jwhea","HND","QN",-380.16324671709
"jwhea","HND","ARA",2.3853333791097
"jwhea","HND","YLD",0.536397751704977
"jwhea","HRV","QS",943.530392580483
"jwhea","HRV","QD",698.112121845221
"jwhea","HRV","QF",412.701327730358
"jwhea","HRV","QW",29.6605022459577
"jwhea","HRV","QOth",70.1321827607179
"jwhea","HRV","QL",142.964193087829
"jwhea","HRV","QSD",42.6539160203586
"jwhea","HRV","QE",245.418270735262
"jwhea","HRV","QN",245.418270735262
"jwhea","HRV","ARA",152.353332519531
"jwhea","HRV","YLD",6.19304072301487
"jwhea","HTI","QD",487.237329499043
"jwhea","HTI","QF",455.239436512549
"jwhea","HTI","QL",31.9978929864941
"jwhea","HTI","QM",487.237329499043
"jwhea","HTI","QN",-487.237329499043
"jwhea","HUN","QS",4965.93272808294
"jwhea","HUN","QD",2886.72613548732
"jwhea","HUN","QF",1164.20465506138
"jwhea","HUN","QW",33.9916359943162
"jwhea","HUN","QOth",319.922682566851
"jwhea","HUN","QL",1118.06299264781
"jwhea","HUN","QSD",250.544169216964
"jwhea","HUN","QE",2079.20659259561
"jwhea","HUN","QN",2079.20659259561
"jwhea","HUN","ARA",936.139994303385
"jwhea","HUN","YLD",5.30469027955403
"jwhea","IDN","QD",8580.11942197839
"jwhea","IDN","QF",8432.08814320845
"jwhea","IDN","QOth",145.697985821601
"jwhea","IDN","QL",2.33329294833907
"jwhea","IDN","QM",9486.66582152128
"jwhea","IDN","QN",-9486.66582152128
"jwhea","IDN","QST",906.546399542885
"jwhea","IND","QS",125236.983052116
"jwhea","IND","QD",94238.3876023521
"jwhea","IND","QF",78314.6139336265
"jwhea","IND","QW",6336.44650116393
"jwhea","IND","QL",6639.24942856414
"jwhea","IND","QSD",2948.07773899752
"jwhea","IND","QE",30998.5954497642
"jwhea","IND","QN",30998.5954497642
"jwhea","IND","ARA",30980.236328125
"jwhea","IND","YLD",4.0424799128605
"jwhea","IRL","QS",565.41288831866
"jwhea","IRL","QD",2681.5093215594
"jwhea","IRL","QF",473.198012467134
"jwhea","IRL","QW",24.9947778799484
"jwhea","IRL","QOth",72.2896169951403
"jwhea","IRL","QL",2101.36102831543
"jwhea","IRL","QSD",9.66588590174865
"jwhea","IRL","QM",2116.09643324074
"jwhea","IRL","QN",-2116.09643324074
"jwhea","IRL","ARA",58.8500022888184
"jwhea","IRL","YLD",9.60769526471352
"jwhea","IRN","QS",13166.5225304027
"jwhea","IRN","QD",14851.3296566511
"jwhea","IRN","QF",13264.0685432907
"jwhea","IRN","QW",548.164072046518
"jwhea","IRN","QOth",42.9887780545516
"jwhea","IRN","QL",170.289311253184
"jwhea","IRN","QSD",825.818952006193
"jwhea","IRN","QM",1684.80712624842
"jwhea","IRN","QN",-1684.80712624842
"jwhea","IRN","ARA",6068.2333984375
"jwhea","IRN","YLD",2.16974556940953
"jwhea","IRQ","QS",4454.86850980561
"jwhea","IRQ","QD",8213.63641934961
"jwhea","IRQ","QF",5066.87049553885
"jwhea","IRQ","QW",501.776528185384
"jwhea","IRQ","QL",2283.47402413679
"jwhea","IRQ","QSD",361.515371488583
"jwhea","IRQ","QM",3758.767909544
"jwhea","IRQ","QN",-3758.767909544
"jwhea","IRQ","ARA",1569.36029052734
"jwhea","IRQ","YLD",2.83865249853408
"jwhea","ISL","QD",84.6570577798083
"jwhea","ISL","QF",49.6603300986058
"jwhea","ISL","QOth",14.6644563887272
"jwhea","ISL","QL",20.3322712924754
"jwhea","ISL","QM",84.6570577798083
"jwhea","ISL","QN",-84.6570577798083
"jwhea","ISR","QS",136.294437214398
"jwhea","ISR","QD",1872.02159579626
"jwhea","ISR","QF",1030.42658662348
"jwhea","ISR","QW",94.6152029399039
"jwhea","ISR","QOth",132.575348407902
"jwhea","ISR","QL",602.743594519062
"jwhea","ISR","QSD",11.6608633059133
"jwhea","ISR","QM",1913.5251665304
"jwhea","ISR","QN",-1913.5251665304
"jwhea","ISR","QST",177.79800794854
"jwhea","ISR","ARA",93.4176661173503
"jwhea","ISR","YLD",1.45897925819712
"jwhea","ITP","QS",6964.44721742696
"jwhea","ITP","QD",10820.7417064247
"jwhea","ITP","QF",8179.2097364033
"jwhea","ITP","QW",135.192184076914
"jwhea","ITP","QOth",431.886187414165
"jwhea","ITP","QL",1515.54860305224
"jwhea","ITP","QSD",558.904995478064
"jwhea","ITP","QM",3856.29448899772
"jwhea","ITP","QN",-3856.29448899772
"jwhea","ITP","ARA",1738.18664550781
"jwhea","ITP","YLD",4.00673151840509
"jwhea","JAM","QD",196.591331235355
"jwhea","JAM","QF",196.591331235355
"jwhea","JAM","QM",196.591331235355
"jwhea","JAM","QN",-196.591331235355
"jwhea","JOR","QS",24.1388100895342
"jwhea","JOR","QD",1183.99611306354
"jwhea","JOR","QF",1163.33191409186
"jwhea","JOR","QW",17.664216633877
"jwhea","JOR","QOth",0.999992150135744
"jwhea","JOR","QL",0.999998037533936
"jwhea","JOR","QSD",0.999992150135744
"jwhea","JOR","QM",1159.85730297401
"jwhea","JOR","QN",-1159.85730297401
"jwhea","JOR","ARA",11.6130002339681
"jwhea","JOR","YLD",2.07860239414514
"jwhea","JPN","QS",1015.71793632175
"jwhea","JPN","QD",7670.67141253153
"jwhea","JPN","QF",5579.29858043482
"jwhea","JPN","QW",157.429264949766
"jwhea","JPN","QOth",409.717521798454
"jwhea","JPN","QL",1503.56345760133
"jwhea","JPN","QSD",20.6625877471559
"jwhea","JPN","QM",6654.95347620978
"jwhea","JPN","QN",-6654.95347620978
"jwhea","JPN","ARA",219.966669718424
"jwhea","JPN","YLD",4.61759928275476
"jwhea","KAZ","QS",14503.159800082
"jwhea","KAZ","QD",5073.44193073651
"jwhea","KAZ","QF",1902.40993891755
"jwhea","KAZ","QW",32.3261512902405
"jwhea","KAZ","QOth",594.88213163936
"jwhea","KAZ","QL",996.953781737683
"jwhea","KAZ","QSD",1546.86992715167
"jwhea","KAZ","QE",6568.28802372895
"jwhea","KAZ","QN",6568.28802372895
"jwhea","KAZ","QST",2861.42984561652
"jwhea","KAZ","ARA",12555.4453125
"jwhea","KAZ","YLD",1.15512906464917
"jwhea","KEN","QS",374.460502715638
"jwhea","KEN","QD",2340.32193651242
"jwhea","KEN","QF",2080.48108561199
"jwhea","KEN","QW",41.6520586892694
"jwhea","KEN","QOth",123.537984666481
"jwhea","KEN","QL",84.3183726603303
"jwhea","KEN","QSD",10.3324348843476
"jwhea","KEN","QM",1965.86143379678
"jwhea","KEN","QN",-1965.86143379678
"jwhea","KEN","ARA",125.555000305176
"jwhea","KEN","YLD",2.98244197208768
"jwhea","KGZ","QS",528.672372229726
"jwhea","KGZ","QD",1159.86310033641
"jwhea","KGZ","QF",778.064665196273
"jwhea","KGZ","QW",4.99979111780386
"jwhea","KGZ","QOth",80.9451809493447
"jwhea","KGZ","QL",233.219608555419
"jwhea","KGZ","QSD",62.6338545175667
"jwhea","KGZ","QM",631.19072810668
"jwhea","KGZ","QN",-631.19072810668
"jwhea","KGZ","ARA",243.230667114258
"jwhea","KGZ","YLD",2.17354323984723
"jwhea","KHM","QD",109.650931932468
"jwhea","KHM","QF",55.6585602250844
"jwhea","KHM","QL",53.9923717073838
"jwhea","KHM","QM",109.650931932468
"jwhea","KHM","QN",-109.650931932468
"jwhea","KOR","QS",25.9587449982498
"jwhea","KOR","QD",5477.69558155582
"jwhea","KOR","QF",2806.9596123954
"jwhea","KOR","QW",25.3266850955952
"jwhea","KOR","QOth",32.3225034737715
"jwhea","KOR","QL",2612.08679095014
"jwhea","KOR","QSD",0.999989640913258
"jwhea","KOR","QM",5451.73683655757
"jwhea","KOR","QN",-5451.73683655757
"jwhea","KOR","ARA",6.56899992624919
"jwhea","KOR","YLD",3.9517042608755
"jwhea","LAO","QD",56.6605739129999
"jwhea","LAO","QF",55.6605758785427
"jwhea","LAO","QL",0.999998034457146
"jwhea","LAO","QM",56.6605739129999
"jwhea","LAO","QN",-56.6605739129999
"jwhea","LBN","QS",113.358811667394
"jwhea","LBN","QD",771.627197400457
"jwhea","LBN","QF",720.965977278152
"jwhea","LBN","QW",22.9958026873104
"jwhea","LBN","QL",23.9988574422818
"jwhea","LBN","QSD",3.66655999271327
"jwhea","LBN","QM",757.77303461127
"jwhea","LBN","QN",-757.77303461127
"jwhea","LBN","QST",99.5046488782065
"jwhea","LBN","ARA",42
"jwhea","LBN","YLD",2.69901932541414
"jwhea","LBR","QD",53.3278393704719
"jwhea","LBR","QF",53.3278393704719
"jwhea","LBR","QM",53.3278393704719
"jwhea","LBR","QN",-53.3278393704719
"jwhea","LBY","QS",130.041113508702
"jwhea","LBY","QD",1277.69544734374
"jwhea","LBY","QF",930.218674799027
"jwhea","LBY","QW",67.6221105493809
"jwhea","LBY","QOth",46.6454746956361
"jwhea","LBY","QL",225.20981008411
"jwhea","LBY","QSD",7.99937721558554
"jwhea","LBY","QM",1147.65433383504
"jwhea","LBY","QN",-1147.65433383504
"jwhea","LBY","ARA",169.024002075195
"jwhea","LBY","YLD",0.769364776079843
"jwhea","LKA","QD",1112.33140626693
"jwhea","LKA","QF",1065.00142359663
"jwhea","LKA","QW",10.9990092663744
"jwhea","LKA","QOth",11.6655522050516
"jwhea","LKA","QL",24.6654211988804
"jwhea","LKA","QM",1112.33140626693
"jwhea","LKA","QN",-1112.33140626693
"jwhea","LSO","QS",3.36769100000491
"jwhea","LSO","QD",75.9901391655468
"jwhea","LSO","QF",66.9903587140869
"jwhea","LSO","QW",4.6664795731195
"jwhea","LSO","QL",3.33330946936285
"jwhea","LSO","QSD",0.999991408977627
"jwhea","LSO","QM",72.6224481655419
"jwhea","LSO","QN",-72.6224481655419
"jwhea","LSO","ARA",5.03399991989136
"jwhea","LSO","YLD",0.66898908494174
"jwhea","MDA","QS",998.392441943404
"jwhea","MDA","QD",639.307682985808
"jwhea","MDA","QF",310.164719395932
"jwhea","MDA","QW",4.99982492001719
"jwhea","MDA","QOth",135.20506894849
"jwhea","MDA","QL",114.310446677191
"jwhea","MDA","QSD",74.6276230441782
"jwhea","MDA","QE",359.084758957597
"jwhea","MDA","QN",359.084758957597
"jwhea","MDA","ARA",323.956339518229
"jwhea","MDA","YLD",3.08187345068833
"jwhea","MDG","QS",1.33333684622058
"jwhea","MDG","QD",359.752274532937
"jwhea","MDG","QF",353.752376406337
"jwhea","MDG","QW",3.3332455114358
"jwhea","MDG","QL",2.66665261516439
"jwhea","MDG","QM",358.418937686717
"jwhea","MDG","QN",-358.418937686717
"jwhea","MDG","ARA",0.555000007152557
"jwhea","MDG","YLD",2.40240870096795
"jwhea","MEX","QS",3314.95554288517
"jwhea","MEX","QD",6193.47896440706
"jwhea","MEX","QF",4488.18802270089
"jwhea","MEX","QW",90.9351513751291
"jwhea","MEX","QOth",1193.30233832181
"jwhea","MEX","QL",323.128661064103
"jwhea","MEX","QSD",97.9247909451325
"jwhea","MEX","QM",3011.74199858424
"jwhea","MEX","QN",-3011.74199858424
"jwhea","MEX","QST",133.21857706235
"jwhea","MEX","ARA",568.294657389323
"jwhea","MEX","YLD",5.8331633067143
"jwhea","MLI","QS",30.5572955909434
"jwhea","MLI","QD",492.90358287204
"jwhea","MLI","QF",448.909014634155
"jwhea","MLI","QW",23.6619580964517
"jwhea","MLI","QOth",0.999991593516365
"jwhea","MLI","QL",18.3326269544001
"jwhea","MLI","QSD",0.999991593516365
"jwhea","MLI","QM",462.346287281096
"jwhea","MLI","QN",-462.346287281096
"jwhea","MLI","ARA",7.09633334477742
"jwhea","MLI","YLD",4.3060682335945
"jwhea","MMR","QS",100.617651084713
"jwhea","MMR","QD",647.32628704342
"jwhea","MMR","QF",550.672992696728
"jwhea","MMR","QW",24.3281881281139
"jwhea","MMR","QOth",11.9987486985012
"jwhea","MMR","QL",55.9931873579774
"jwhea","MMR","QSD",4.33317016210043
"jwhea","MMR","QM",546.708635958708
"jwhea","MMR","QN",-546.708635958708
"jwhea","MMR","ARA",54.1643333435059
"jwhea","MMR","YLD",1.85763665633257
"jwhea","MNG","QS",458.455980708587
"jwhea","MNG","QD",585.699935467465
"jwhea","MNG","QF",344.133260368675
"jwhea","MNG","QW",4.99983125529776
"jwhea","MNG","QOth",106.589869064324
"jwhea","MNG","QL",98.9834613270764
"jwhea","MNG","QSD",30.9935134520917
"jwhea","MNG","QM",244.983569331349
"jwhea","MNG","QN",-244.983569331349
"jwhea","MNG","QST",117.739614572471
"jwhea","MNG","ARA",359.76133219401
"jwhea","MNG","YLD",1.27433367536385
"jwhea","MOR","QS",4316.52145348696
"jwhea","MOR","QD",12220.4768287569
"jwhea","MOR","QF",6567.68732399049
"jwhea","MOR","QW",440.386090153224
"jwhea","MOR","QOth",601.357244035143
"jwhea","MOR","QL",4358.35155164513
"jwhea","MOR","QSD",252.694618932911
"jwhea","MOR","QM",7903.95537526994
"jwhea","MOR","QN",-7903.95537526994
"jwhea","MOR","ARA",2715.40234375
"jwhea","MOR","YLD",1.58964341450991
"jwhea","MOZ","QS",15.3338150812901
"jwhea","MOZ","QD",763.208424578575
"jwhea","MOZ","QF",739.542599604526
"jwhea","MOZ","QW",0.999991803921968
"jwhea","MOZ","QOth",1.99996721566787
"jwhea","MOZ","QL",19.6658741505369
"jwhea","MOZ","QSD",0.999991803921968
"jwhea","MOZ","QM",747.874609497284
"jwhea","MOZ","QN",-747.874609497284
"jwhea","MOZ","ARA",14
"jwhea","MOZ","YLD",1.09527250580643
"jwhea","MRT","QS",5.466385119087
"jwhea","MRT","QD",588.478940682105
"jwhea","MRT","QF",514.277037834258
"jwhea","MRT","QW",21.9994506600275
"jwhea","MRT","QL",52.2024521878192
"jwhea","MRT","QM",710.998766504335
"jwhea","MRT","QN",-710.998766504335
"jwhea","MRT","QST",127.986210941318
"jwhea","MRT","ARA",2.50833334525426
"jwhea","MRT","YLD",2.17928973811608
"jwhea","MWI","QS",0.899001659769307
"jwhea","MWI","QD",103.980652139303
"jwhea","MWI","QF",95.9811750543852
"jwhea","MWI","QOth",7.99947708491785
"jwhea","MWI","QM",103.081650479534
"jwhea","MWI","QN",-103.081650479534
"jwhea","MWI","ARA",0.850333333015442
"jwhea","MWI","YLD",1.05723441015922
"jwhea","MYS","QD",1969.17754040192
"jwhea","MYS","QF",1356.34739324246
"jwhea","MYS","QOth",127.387207784562
"jwhea","MYS","QL",485.44293937489
"jwhea","MYS","QM",2011.39070922396
