"C","H","CTY","YRS","Val"
"cbeef","Urban","BRA","2035",0.124140758228745
"cbeef","Urban","BRA","2036",0.122549350646457
"cbeef","Urban","BRA","2037",0.120973857139993
"cbeef","Urban","BRA","2038",0.119414118568593
"cbeef","Urban","BRA","2039",0.117869977382907
"cbeef","Urban","BRA","2040",0.116341277609078
"cbeef","Urban","BRA","2041",0.114827864832987
"cbeef","Urban","BRA","2042",0.113329586184657
"cbeef","Urban","BRA","2043",0.111846290322811
"cbeef","Urban","BRA","2044",0.110377827419583
"cbeef","Urban","BRA","2045",0.108924049145387
"cbeef","Urban","BRA","2046",0.107484808653933
"cbeef","Urban","BRA","2047",0.106059960567394
"cbeef","Urban","BRA","2048",0.10464936096172
"cbeef","Urban","BRA","2049",0.103252867352102
"cbeef","Urban","BRA","2050",0.101870338678581
"cbeef","Urban","BTN","2021",0.352517790538176
"cbeef","Urban","BTN","2022",0.336189415160754
"cbeef","Urban","BTN","2023",0.335104411075205
"cbeef","Urban","BTN","2024",0.334001870526535
"cbeef","Urban","BTN","2025",0.332882307244524
"cbeef","Urban","BTN","2026",0.331675014976577
"cbeef","Urban","BTN","2027",0.330450019395545
"cbeef","Urban","BTN","2028",0.329208277741444
"cbeef","Urban","BTN","2029",0.3279508849864
"cbeef","Urban","BTN","2030",0.326679085649746
"cbeef","Urban","BTN","2031",0.325315868370298
"cbeef","Urban","BTN","2032",0.323939922104574
"cbeef","Urban","BTN","2033",0.322553385139302
"cbeef","Urban","BTN","2034",0.321158659520805
"cbeef","Urban","BTN","2035",0.319758434033039
"cbeef","Urban","BTN","2036",0.318283907226747
"cbeef","Urban","BTN","2037",0.316810510470248
"cbeef","Urban","BTN","2038",0.315342582593783
"cbeef","Urban","BTN","2039",0.313884952567399
"cbeef","Urban","BTN","2040",0.312442982845536
"cbeef","Urban","BTN","2041",0.31118525574339
"cbeef","Urban","BTN","2042",0.309948946389985
"cbeef","Urban","BTN","2043",0.308738993463672
"cbeef","Urban","BTN","2044",0.307560783075923
"cbeef","Urban","BTN","2045",0.306420182651753
"cbeef","Urban","BTN","2046",0.305300497502976
"cbeef","Urban","BTN","2047",0.304234131080883
"cbeef","Urban","BTN","2048",0.303229142146102
"cbeef","Urban","BTN","2049",0.302294291380797
"cbeef","Urban","BTN","2050",0.301439094607584
"cbeef","Urban","BWA","2021",0.961410449582586
"cbeef","Urban","BWA","2022",0.876410449582586
"cbeef","Urban","BWA","2023",0.871410449582586
"cbeef","Urban","BWA","2024",0.866410449582586
"cbeef","Urban","BWA","2025",0.861410449582586
"cbeef","Urban","BWA","2026",0.856410449582586
"cbeef","Urban","BWA","2027",0.851410449582586
"cbeef","Urban","BWA","2028",0.846410449582586
"cbeef","Urban","BWA","2029",0.841410449582586
"cbeef","Urban","BWA","2030",0.836410449582586
"cbeef","Urban","BWA","2031",0.831410449582586
"cbeef","Urban","BWA","2032",0.826410449582586
"cbeef","Urban","BWA","2033",0.821410449582586
"cbeef","Urban","BWA","2034",0.816410449582586
"cbeef","Urban","BWA","2035",0.811410449582586
"cbeef","Urban","BWA","2036",0.806410449582586
"cbeef","Urban","BWA","2037",0.801410449582586
"cbeef","Urban","BWA","2038",0.796410449582586
"cbeef","Urban","BWA","2039",0.791410449582586
"cbeef","Urban","BWA","2040",0.786410449582586
"cbeef","Urban","BWA","2041",0.781410449582586
"cbeef","Urban","BWA","2042",0.776410449582586
"cbeef","Urban","BWA","2043",0.771410449582586
"cbeef","Urban","BWA","2044",0.766410449582586
"cbeef","Urban","BWA","2045",0.761410449582586
"cbeef","Urban","BWA","2046",0.756410449582586
"cbeef","Urban","BWA","2047",0.751410449582586
"cbeef","Urban","BWA","2048",0.746410449582586
"cbeef","Urban","BWA","2049",0.741410449582586
"cbeef","Urban","BWA","2050",0.736410449582586
"cbeef","Urban","CAF","2021",0.625167321118406
"cbeef","Urban","CAF","2022",0.612923887208964
"cbeef","Urban","CAF","2023",0.611733371439976
"cbeef","Urban","CAF","2024",0.610523727253324
"cbeef","Urban","CAF","2025",0.609294688996978
"cbeef","Urban","CAF","2026",0.607926195441693
"cbeef","Urban","CAF","2027",0.606533768079082
"cbeef","Urban","CAF","2028",0.605117049945827
"cbeef","Urban","CAF","2029",0.603675681470996
"cbeef","Urban","CAF","2030",0.602209300597409
"cbeef","Urban","CAF","2031",0.600554600045275
"cbeef","Urban","CAF","2032",0.598868234949673
"cbeef","Urban","CAF","2033",0.597149703094989
"cbeef","Urban","CAF","2034",0.59539849944847
"cbeef","Urban","CAF","2035",0.593614116452729
"cbeef","Urban","CAF","2036",0.591681726701785
"cbeef","Urban","CAF","2037",0.589710708966276
"cbeef","Urban","CAF","2038",0.587700448018968
"cbeef","Urban","CAF","2039",0.585650327265329
"cbeef","Urban","CAF","2040",0.583559729309019
"cbeef","Urban","CAF","2041",0.581781018541964
"cbeef","Urban","CAF","2042",0.579973243807718
"cbeef","Urban","CAF","2043",0.578136045303356
"cbeef","Urban","CAF","2044",0.576269064025913
"cbeef","Urban","CAF","2045",0.574371942087174
"cbeef","Urban","CAF","2046",0.572433038591516
"cbeef","Urban","CAF","2047",0.570462921890377
"cbeef","Urban","CAF","2048",0.568461233354067
"cbeef","Urban","CAF","2049",0.566427616976391
"cbeef","Urban","CAF","2050",0.564361719798448
"cbeef","Urban","CAN","2021",0.0297570674217606
"cbeef","Urban","CAN","2022",0.0288183367571226
"cbeef","Urban","CAN","2023",0.0287615431188713
"cbeef","Urban","CAN","2024",0.0287043185453582
"cbeef","Urban","CAN","2025",0.0286466845085822
"cbeef","Urban","CAN","2026",0.0285850716564776
"cbeef","Urban","CAN","2027",0.0285230533036742
"cbeef","Urban","CAN","2028",0.0284606617577661
"cbeef","Urban","CAN","2029",0.0283979318385136
"cbeef","Urban","CAN","2030",0.0283349010120852
"cbeef","Urban","CAN","2031",0.0282691432074834
"cbeef","Urban","CAN","2032",0.0282031525927862
"cbeef","Urban","CAN","2033",0.0281369812662588
"cbeef","Urban","CAN","2034",0.0280706851278981
"cbeef","Urban","CAN","2035",0.0280043240853997
"cbeef","Urban","CAN","2036",0.0279350955444107
"cbeef","Urban","CAN","2037",0.0278659441761731
"cbeef","Urban","CAN","2038",0.0277969535242415
"cbeef","Urban","CAN","2039",0.0277282130070269
"cbeef","Urban","CAN","2040",0.0276598182428663
"cbeef","Urban","CAN","2041",0.0275964552471381
"cbeef","Urban","CAN","2042",0.0275335696785983
"cbeef","Urban","CAN","2043",0.0274712551915859
"cbeef","Urban","CAN","2044",0.0274096111964199
"cbeef","Urban","CAN","2045",0.0273487431502997
"cbeef","Urban","CAN","2046",0.0272889450090398
"cbeef","Urban","CAN","2047",0.0272301465786773
"cbeef","Urban","CAN","2048",0.027172472160808
"cbeef","Urban","CAN","2049",0.0271160533191203
"cbeef","Urban","CAN","2050",0.0270610292396615
"cbeef","Urban","CHL","2021",0.480406880640453
"cbeef","Urban","CHL","2022",0.39710286975987
"cbeef","Urban","CHL","2023",0.392631841062272
"cbeef","Urban","CHL","2024",0.388205522651649
"cbeef","Urban","CHL","2025",0.383823467425132
"cbeef","Urban","CHL","2026",0.379485232750881
"cbeef","Urban","CHL","2027",0.375190380423372
"cbeef","Urban","CHL","2028",0.370938476619139
"cbeef","Urban","CHL","2029",0.366729091852947
"cbeef","Urban","CHL","2030",0.362561800934418
"cbeef","Urban","CHL","2031",0.358436182925074
"cbeef","Urban","CHL","2032",0.354351821095823
"cbeef","Urban","CHL","2033",0.350308302884865
"cbeef","Urban","CHL","2034",0.346305219856016
"cbeef","Urban","CHL","2035",0.342342167657456
"cbeef","Urban","CHL","2036",0.338418745980881
"cbeef","Urban","CHL","2037",0.334534558521072
"cbeef","Urban","CHL","2038",0.330689212935862
"cbeef","Urban","CHL","2039",0.326882320806503
"cbeef","Urban","CHL","2040",0.323113497598438
"cbeef","Urban","CHL","2041",0.319382362622454
"cbeef","Urban","CHL","2042",0.315688538996229
"cbeef","Urban","CHL","2043",0.312031653606267
"cbeef","Urban","CHL","2044",0.308411337070204
"cbeef","Urban","CHL","2045",0.304827223699502
"cbeef","Urban","CHL","2046",0.301278951462507
"cbeef","Urban","CHL","2047",0.297766161947882
"cbeef","Urban","CHL","2048",0.294288500328403
"cbeef","Urban","CHL","2049",0.290845615325119
"cbeef","Urban","CHL","2050",0.287437159171868
"cbeef","Urban","CHM","2021",0.718617182938651
"cbeef","Urban","CHM","2022",0.591618350411422
"cbeef","Urban","CHM","2023",0.584802166907308
"cbeef","Urban","CHM","2024",0.578054145238235
"cbeef","Urban","CHM","2025",0.571373603785852
"cbeef","Urban","CHM","2026",0.564759867747994
"cbeef","Urban","CHM","2027",0.558212269070514
"cbeef","Urban","CHM","2028",0.551730146379809
"cbeef","Urban","CHM","2029",0.545312844916011
"cbeef","Urban","CHM","2030",0.53895971646685
"cbeef","Urban","CHM","2031",0.532670119302182
"cbeef","Urban","CHM","2032",0.52644341810916
"cbeef","Urban","CHM","2033",0.520278983928068
"cbeef","Urban","CHM","2034",0.514176194088788
"cbeef","Urban","CHM","2035",0.5081344321479
"cbeef","Urban","CHM","2036",0.502153087826421
"cbeef","Urban","CHM","2037",0.496231556948157
"cbeef","Urban","CHM","2038",0.490369241378675
"cbeef","Urban","CHM","2039",0.484565548964888
"cbeef","Urban","CHM","2040",0.478819893475239
"cbeef","Urban","CHM","2041",0.473131694540487
"cbeef","Urban","CHM","2042",0.467500377595082
"cbeef","Urban","CHM","2043",0.461925373819131
"cbeef","Urban","CHM","2044",0.45640612008094
"cbeef","Urban","CHM","2045",0.450942058880131
"cbeef","Urban","CHM","2046",0.445532638291329
"cbeef","Urban","CHM","2047",0.440177311908416
"cbeef","Urban","CHM","2048",0.434875538789332
"cbeef","Urban","CHM","2049",0.429626783401439
"cbeef","Urban","CHM","2050",0.424430515567424
"cbeef","Urban","CHP","2021",0.159685823520359
"cbeef","Urban","CHP","2022",0.15750349327741
"cbeef","Urban","CHP","2023",0.157343703375504
"cbeef","Urban","CHP","2024",0.157179018966624
"cbeef","Urban","CHP","2025",0.1570092707411
"cbeef","Urban","CHP","2026",0.156827012994308
"cbeef","Urban","CHP","2027",0.156638872115414
"cbeef","Urban","CHP","2028",0.15644463363668
"cbeef","Urban","CHP","2029",0.156244074395801
"cbeef","Urban","CHP","2030",0.156036962155752
"cbeef","Urban","CHP","2031",0.155818106551189
"cbeef","Urban","CHP","2032",0.155591874148585
"cbeef","Urban","CHP","2033",0.155357984348773
"cbeef","Urban","CHP","2034",0.155116144736415
"cbeef","Urban","CHP","2035",0.154866050546202
"cbeef","Urban","CHP","2036",0.154597793142377
"cbeef","Urban","CHP","2037",0.154319958341008
"cbeef","Urban","CHP","2038",0.154032160847347
"cbeef","Urban","CHP","2039",0.153733998291818
"cbeef","Urban","CHP","2040",0.153425050422578
"cbeef","Urban","CHP","2041",0.153124799765271
"cbeef","Urban","CHP","2042",0.15281427760222
"cbeef","Urban","CHP","2043",0.15249308907198
"cbeef","Urban","CHP","2044",0.152160822684837
"cbeef","Urban","CHP","2045",0.151817049579591
"cbeef","Urban","CHP","2046",0.151460564810803
"cbeef","Urban","CHP","2047",0.151091607252646
"cbeef","Urban","CHP","2048",0.150709687994878
"cbeef","Urban","CHP","2049",0.150314297244632
"cbeef","Urban","CHP","2050",0.14990490338428
"cbeef","Urban","CIV","2021",0.457870108104067
"cbeef","Urban","CIV","2022",0.447872527770342
"cbeef","Urban","CIV","2023",0.447019976961945
"cbeef","Urban","CIV","2024",0.446145934192753
"cbeef","Urban","CIV","2025",0.445249790639675
"cbeef","Urban","CIV","2026",0.444243742645802
"cbeef","Urban","CIV","2027",0.443209662957477
"cbeef","Urban","CIV","2028",0.442146672518275
"cbeef","Urban","CIV","2029",0.44105386126046
"cbeef","Urban","CIV","2030",0.439930286903389
"cbeef","Urban","CIV","2031",0.438649972200897
"cbeef","Urban","CIV","2032",0.437329422818969
"cbeef","Urban","CIV","2033",0.43596721263306
"cbeef","Urban","CIV","2034",0.434561858776716
"cbeef","Urban","CIV","2035",0.433111819173714
"cbeef","Urban","CIV","2036",0.43152325131882
"cbeef","Urban","CIV","2037",0.429880617420677
"cbeef","Urban","CIV","2038",0.428181839073864
"cbeef","Urban","CIV","2039",0.426424748476172
"cbeef","Urban","CIV","2040",0.424607084248231
"cbeef","Urban","CIV","2041",0.423042043342227
"cbeef","Urban","CIV","2042",0.421431745177016
"cbeef","Urban","CIV","2043",0.419774712133099
"cbeef","Urban","CIV","2044",0.41806941286421
"cbeef","Urban","CIV","2045",0.416314260186104
"cbeef","Urban","CIV","2046",0.414499251208729
"cbeef","Urban","CIV","2047",0.412630543759052
"cbeef","Urban","CIV","2048",0.410706344839822
"cbeef","Urban","CIV","2049",0.408724795042227
"cbeef","Urban","CIV","2050",0.406683965900347
"cbeef","Urban","CMR","2021",0.549237911755589
"cbeef","Urban","CMR","2022",0.476987911755589
"cbeef","Urban","CMR","2023",0.472737911755589
"cbeef","Urban","CMR","2024",0.468487911755589
"cbeef","Urban","CMR","2025",0.464237911755589
"cbeef","Urban","CMR","2026",0.459987911755589
"cbeef","Urban","CMR","2027",0.455737911755589
"cbeef","Urban","CMR","2028",0.451487911755589
"cbeef","Urban","CMR","2029",0.447237911755589
"cbeef","Urban","CMR","2030",0.442987911755589
"cbeef","Urban","CMR","2031",0.438737911755589
"cbeef","Urban","CMR","2032",0.434487911755589
"cbeef","Urban","CMR","2033",0.430237911755589
"cbeef","Urban","CMR","2034",0.425987911755589
"cbeef","Urban","CMR","2035",0.421737911755589
"cbeef","Urban","CMR","2036",0.417487911755589
"cbeef","Urban","CMR","2037",0.413237911755589
"cbeef","Urban","CMR","2038",0.408987911755589
"cbeef","Urban","CMR","2039",0.404737911755589
"cbeef","Urban","CMR","2040",0.400487911755589
"cbeef","Urban","CMR","2041",0.396237911755589
"cbeef","Urban","CMR","2042",0.391987911755589
"cbeef","Urban","CMR","2043",0.387737911755589
"cbeef","Urban","CMR","2044",0.383487911755589
"cbeef","Urban","CMR","2045",0.379237911755589
"cbeef","Urban","CMR","2046",0.374987911755589
"cbeef","Urban","CMR","2047",0.370737911755589
"cbeef","Urban","CMR","2048",0.366487911755589
"cbeef","Urban","CMR","2049",0.362237911755589
"cbeef","Urban","CMR","2050",0.357987911755589
"cbeef","Urban","COD","2021",0.818814043958987
"cbeef","Urban","COD","2022",0.80081874360045
"cbeef","Urban","COD","2023",0.799592942624965
"cbeef","Urban","COD","2024",0.798339144531161
"cbeef","Urban","COD","2025",0.797056633704031
"cbeef","Urban","COD","2026",0.795615723530305
"cbeef","Urban","COD","2027",0.794138370308073
"cbeef","Urban","COD","2028",0.792623543732317
"cbeef","Urban","COD","2029",0.791070181837046
"cbeef","Urban","COD","2030",0.789477189969524
"cbeef","Urban","COD","2031",0.787660725965016
"cbeef","Urban","COD","2032",0.785792422660509
"cbeef","Urban","COD","2033",0.783870630388582
"cbeef","Urban","COD","2034",0.781893642635322
"cbeef","Urban","COD","2035",0.779859693981775
"cbeef","Urban","COD","2036",0.77763025276203
"cbeef","Urban","COD","2037",0.775331934195704
"cbeef","Urban","COD","2038",0.772962372976719
"cbeef","Urban","COD","2039",0.770519116214458
"cbeef","Urban","COD","2040",0.767999620037412
"cbeef","Urban","COD","2041",0.765829608095207
"cbeef","Urban","COD","2042",0.763602703727406
"cbeef","Urban","COD","2043",0.76131725586026
"cbeef","Urban","COD","2044",0.758971561992825
"cbeef","Urban","COD","2045",0.75656386652528
"cbeef","Urban","COD","2046",0.754073920984636
"cbeef","Urban","COD","2047",0.751517311438353
"cbeef","Urban","COD","2048",0.748892068875833
"cbeef","Urban","COD","2049",0.746196162098548
"cbeef","Urban","COD","2050",0.743427495675986
"cbeef","Urban","COG","2021",0.761454027224644
"cbeef","Urban","COG","2022",0.73057806487754
"cbeef","Urban","COG","2023",0.728330905795592
"cbeef","Urban","COG","2024",0.726012720290724
"cbeef","Urban","COG","2025",0.723620987419168
"cbeef","Urban","COG","2026",0.720920549211604
"cbeef","Urban","COG","2027",0.718125624023489
"cbeef","Urban","COG","2028",0.715232504483254
"cbeef","Urban","COG","2029",0.712237324467916
"cbeef","Urban","COG","2030",0.709136051913039
"cbeef","Urban","COG","2031",0.705579122740811
"cbeef","Urban","COG","2032",0.701881456073184
"cbeef","Urban","COG","2033",0.698036827260604
"cbeef","Urban","COG","2034",0.6940387127841
"cbeef","Urban","COG","2035",0.689880275148475
"cbeef","Urban","COG","2036",0.68529113506242
"cbeef","Urban","COG","2037",0.68050499404822
"cbeef","Urban","COG","2038",0.675512440002109
"cbeef","Urban","COG","2039",0.670303575552764
"cbeef","Urban","COG","2040",0.664867991850927
"cbeef","Urban","COG","2041",0.660154439671344
"cbeef","Urban","COG","2042",0.655269008398274
"cbeef","Urban","COG","2043",0.650204763353537
"cbeef","Urban","COG","2044",0.644954469871538
"cbeef","Urban","COG","2045",0.639510579769359
"cbeef","Urban","COG","2046",0.633843641766536
"cbeef","Urban","COG","2047",0.627965404191297
"cbeef","Urban","COG","2048",0.621867191722463
"cbeef","Urban","COG","2049",0.615539949084366
"cbeef","Urban","COG","2050",0.608974223761768
"cbeef","Urban","COL","2021",0.299764381475028
"cbeef","Urban","COL","2022",0.244831504652514
"cbeef","Urban","COL","2023",0.241883189605989
"cbeef","Urban","COL","2024",0.238964357709929
"cbeef","Urban","COL","2025",0.23607471413283
"cbeef","Urban","COL","2026",0.233213966991502
"cbeef","Urban","COL","2027",0.230381827321587
"cbeef","Urban","COL","2028",0.227578009048371
"cbeef","Urban","COL","2029",0.224802228957887
"cbeef","Urban","COL","2030",0.222054206668308
"cbeef","Urban","COL","2031",0.219333664601625
"cbeef","Urban","COL","2032",0.216640327955609
"cbeef","Urban","COL","2033",0.213973924676053
"cbeef","Urban","COL","2034",0.211334185429292
"cbeef","Urban","COL","2035",0.208720843574999
"cbeef","Urban","COL","2036",0.206133635139249
"cbeef","Urban","COL","2037",0.203572298787857
"cbeef","Urban","COL","2038",0.201036575799978
"cbeef","Urban","COL","2039",0.198526210041979
"cbeef","Urban","COL","2040",0.196040947941559
"cbeef","Urban","COL","2041",0.193580538462143
"cbeef","Urban","COL","2042",0.191144733077522
"cbeef","Urban","COL","2043",0.188733285746747
"cbeef","Urban","COL","2044",0.186345952889279
"cbeef","Urban","COL","2045",0.183982493360386
"cbeef","Urban","COL","2046",0.181642668426782
"cbeef","Urban","COL","2047",0.179326241742515
"cbeef","Urban","COL","2048",0.177032979325089
"cbeef","Urban","COL","2049",0.174762649531839
"cbeef","Urban","COL","2050",0.17251502303652
"cbeef","Urban","CRB","2021",0.778506233852206
"cbeef","Urban","CRB","2022",0.656236530832672
"cbeef","Urban","CRB","2023",0.649674165524345
"cbeef","Urban","CRB","2024",0.643177423869102
"cbeef","Urban","CRB","2025",0.636745649630411
"cbeef","Urban","CRB","2026",0.630378193134107
"cbeef","Urban","CRB","2027",0.624074411202766
"cbeef","Urban","CRB","2028",0.617833667090738
"cbeef","Urban","CRB","2029",0.611655330419831
"cbeef","Urban","CRB","2030",0.605538777115632
"cbeef","Urban","CRB","2031",0.599483389344476
"cbeef","Urban","CRB","2032",0.593488555451031
"cbeef","Urban","CRB","2033",0.587553669896521
"cbeef","Urban","CRB","2034",0.581678133197556
"cbeef","Urban","CRB","2035",0.57586135186558
"cbeef","Urban","CRB","2036",0.570102738346924
"cbeef","Urban","CRB","2037",0.564401710963455
"cbeef","Urban","CRB","2038",0.55875769385382
"cbeef","Urban","CRB","2039",0.553170116915282
"cbeef","Urban","CRB","2040",0.547638415746129
"cbeef","Urban","CRB","2041",0.542162031588668
"cbeef","Urban","CRB","2042",0.536740411272781
"cbeef","Urban","CRB","2043",0.531373007160054
"cbeef","Urban","CRB","2044",0.526059277088453
"cbeef","Urban","CRB","2045",0.520798684317569
"cbeef","Urban","CRB","2046",0.515590697474393
"cbeef","Urban","CRB","2047",0.510434790499649
"cbeef","Urban","CRB","2048",0.505330442594653
