"JJJ","FPU","LND","Val"
"jpota","SON_CHM","arf",0.26
"jpota","SPP_SPP","air",0.18
"jpota","SPP_SPP","arf",0.18
"jpota","SRL_LKA","air",0.26
"jpota","SRL_LKA","arf",0.26
"jpota","SWE_SWE","air",0.18
"jpota","SWE_SWE","arf",0.18
"jpota","SYD_KAZ","air",0.3
"jpota","SYD_KAZ","arf",0.3
"jpota","SYD_KGZ","air",0.3
"jpota","SYD_KGZ","arf",0.3
"jpota","SYD_TJK","air",0.3
"jpota","SYD_TJK","arf",0.3
"jpota","SYD_UZB","air",0.3
"jpota","SYD_UZB","arf",0.3
"jpota","TIE_ARG","air",0.14
"jpota","TIE_ARG","arf",0.14
"jpota","TIG_IRN","air",0.2
"jpota","TIG_IRN","arf",0.2
"jpota","TIG_IRQ","air",0.2
"jpota","TIG_IRQ","arf",0.2
"jpota","TIG_SYR","air",0.2
"jpota","TIG_SYR","arf",0.2
"jpota","TIG_TUR","air",0.22
"jpota","TIG_TUR","arf",0.22
"jpota","TLS_TLS","air",0.26
"jpota","TLS_TLS","arf",0.26
"jpota","TMM_BGD","air",0.3
"jpota","TMM_BGD","arf",0.3
"jpota","TMM_MMR","air",0.22
"jpota","TMM_MMR","arf",0.22
"jpota","TMM_THA","air",0.22
"jpota","TMM_THA","arf",0.22
"jpota","TOC_BRA","air",0.24
"jpota","TOC_BRA","arf",0.24
"jpota","TWN_CHM","air",0.26
"jpota","TWN_CHM","arf",0.26
"jpota","UKP_UKP","air",0.18
"jpota","UKP_UKP","arf",0.18
"jpota","UME_MEX","air",0.28
"jpota","UME_MEX","arf",0.28
"jpota","UMO_MNG","air",0.28
"jpota","UMO_MNG","arf",0.28
"jpota","UMO_RUS","air",0.2
"jpota","UMO_RUS","arf",0.2
"jpota","URA_KAZ","air",0.3
"jpota","URA_KAZ","arf",0.3
"jpota","URA_RUS","air",0.2
"jpota","URA_RUS","arf",0.2
"jpota","URA_TKM","air",0.3
"jpota","URA_TKM","arf",0.3
"jpota","URU_BRA","air",0.24
"jpota","URU_BRA","arf",0.24
"jpota","URU_URY","air",0.28
"jpota","URU_URY","arf",0.28
"jpota","USN_USA","air",0.2
"jpota","USN_USA","arf",0.2
"jpota","VOG_RUS","air",0.2
"jpota","VOG_RUS","arf",0.2
"jpota","VOT_BEN","air",0.3
"jpota","VOT_BEN","arf",0.3
"jpota","VOT_BFA","air",0.32
"jpota","VOT_BFA","arf",0.32
"jpota","VOT_MLI","air",0.32
"jpota","VOT_MLI","arf",0.32
"jpota","VUT_VUT","air",0.26
"jpota","VUT_VUT","arf",0.26
"jpota","WAC_GIN","air",0.3
"jpota","WAC_GIN","arf",0.3
"jpota","WAC_SEN","air",0.3
"jpota","WAC_SEN","arf",0.3
"jpota","WAI_AFG","air",0.26
"jpota","WAI_AFG","arf",0.26
"jpota","WAI_IRN","air",0.2
"jpota","WAI_IRN","arf",0.2
"jpota","WAI_PAK","air",0.26
"jpota","WAI_PAK","arf",0.26
"jpota","WAI_TKM","air",0.3
"jpota","WAI_TKM","arf",0.3
"jpota","WAU_AUS","air",0.16
"jpota","WAU_AUS","arf",0.16
"jpota","WGM_USA","air",0.2
"jpota","WGM_USA","arf",0.2
"jpota","YEM_YEM","air",0.2
"jpota","YEM_YEM","arf",0.2
"jpota","YEN_RUS","air",0.2
"jpota","YEN_RUS","arf",0.2
"jpota","YHE_CHM","air",0.26
"jpota","YHE_CHM","arf",0.26
"jpota","YRD_CHM","air",0.26
"jpota","YRD_CHM","arf",0.26
"jpota","YRD_VNM","air",0.24
"jpota","YRD_VNM","arf",0.24
"jpota","YUC_MEX","air",0.28
"jpota","YUC_MEX","arf",0.28
"jpota","ZAM_AGO","air",0.38
"jpota","ZAM_AGO","arf",0.38
"jpota","ZAM_BWA","air",0.38
"jpota","ZAM_BWA","arf",0.38
"jpota","ZAM_COD","air",0.3
"jpota","ZAM_COD","arf",0.3
"jpota","ZAM_MOZ","air",0.38
"jpota","ZAM_MOZ","arf",0.38
"jpota","ZAM_MWI","air",0.38
"jpota","ZAM_MWI","arf",0.38
"jpota","ZAM_NAM","air",0.38
"jpota","ZAM_NAM","arf",0.38
"jpota","ZAM_TZA","air",0.38
"jpota","ZAM_TZA","arf",0.38
"jpota","ZAM_ZMB","air",0.38
"jpota","ZAM_ZMB","arf",0.38
"jpota","ZAM_ZWE","air",0.38
"jpota","ZAM_ZWE","arf",0.38
"jpota","ZHJ_CHM","air",0.26
"jpota","ZHJ_CHM","arf",0.26
"jswpt","ALK_USA","air",0.14
"jswpt","ALK_USA","arf",0.14
"jswpt","AMA_BOL","air",0.22
"jswpt","AMA_BOL","arf",0.22
"jswpt","AMA_BRA","air",0.18
"jswpt","AMA_BRA","arf",0.18
"jswpt","AMA_ECU","air",0.22
"jswpt","AMA_ECU","arf",0.22
"jswpt","AMA_PER","air",0.22
"jswpt","AMA_PER","arf",0.22
"jswpt","AMR_CHM","air",0.2
"jswpt","AMR_CHM","arf",0.2
"jswpt","ARK_USA","air",0.14
"jswpt","ARK_USA","arf",0.14
"jswpt","BLZ_BLZ","air",0.22
"jswpt","BLZ_BLZ","arf",0.22
"jswpt","BOR_IDN","air",0.16
"jswpt","BOR_IDN","arf",0.16
"jswpt","BOR_MYS","air",0.1
"jswpt","BOR_MYS","arf",0.1
"jswpt","BRT_BGD","air",0.26
"jswpt","BRT_BGD","arf",0.26
"jswpt","BRT_BTN","air",0.22
"jswpt","BRT_BTN","arf",0.22
"jswpt","BRT_CHM","air",0.2
"jswpt","BRT_CHM","arf",0.2
"jswpt","BRT_IND","air",0.22
"jswpt","BRT_IND","arf",0.22
"jswpt","CAF_AGO","air",0.32
"jswpt","CAF_AGO","arf",0.32
"jswpt","CAF_CMR","air",0.26
"jswpt","CAF_CMR","arf",0.26
"jswpt","CAF_COG","air",0.26
"jswpt","CAF_COG","arf",0.26
"jswpt","CAF_GAB","air",0.26
"jswpt","CAF_GAB","arf",0.26
"jswpt","CAF_GNQ","air",0.26
"jswpt","CAF_GNQ","arf",0.26
"jswpt","CAL_USA","air",0.14
"jswpt","CAL_USA","arf",0.14
"jswpt","CAU_AUS","air",0.14
"jswpt","CAU_AUS","arf",0.14
"jswpt","CAV_IND","air",0.22
"jswpt","CAV_IND","arf",0.22
"jswpt","CHC_CHL","air",0.22
"jswpt","CHC_CHL","arf",0.22
"jswpt","CHJ_CHM","air",0.2
"jswpt","CHJ_CHM","arf",0.2
"jswpt","CHO_IND","air",0.22
"jswpt","CHO_IND","arf",0.22
"jswpt","COB_USA","air",0.14
"jswpt","COB_USA","arf",0.14
"jswpt","COL_USA","air",0.14
"jswpt","COL_USA","arf",0.14
"jswpt","CON_AGO","air",0.32
"jswpt","CON_AGO","arf",0.32
"jswpt","CON_COD","air",0.26
"jswpt","CON_COD","arf",0.26
"jswpt","CON_COG","air",0.26
"jswpt","CON_COG","arf",0.26
"jswpt","CRB_CRB","air",0.22
"jswpt","CRB_CRB","arf",0.22
"jswpt","CRI_CRI","air",0.22
"jswpt","CRI_CRI","arf",0.22
"jswpt","CUB_CUB","air",0.22
"jswpt","CUB_CUB","arf",0.22
"jswpt","DOM_DOM","air",0.22
"jswpt","DOM_DOM","arf",0.22
"jswpt","EAC_BDI","air",0.32
"jswpt","EAC_BDI","arf",0.32
"jswpt","EAC_COD","air",0.26
"jswpt","EAC_COD","arf",0.26
"jswpt","EAC_RWA","air",0.32
"jswpt","EAC_RWA","arf",0.32
"jswpt","EAC_TZA","air",0.32
"jswpt","EAC_TZA","arf",0.32
"jswpt","EAU_AUS","air",0.14
"jswpt","EAU_AUS","arf",0.14
"jswpt","EGH_IND","air",0.22
"jswpt","EGH_IND","arf",0.22
"jswpt","EME_EGY","air",0.2
"jswpt","EME_EGY","arf",0.2
"jswpt","EME_ISR","air",0.22
"jswpt","EME_ISR","arf",0.22
"jswpt","EME_PSE","air",0.26
"jswpt","EME_PSE","arf",0.26
"jswpt","FJI_FJI","air",0.22
"jswpt","FJI_FJI","arf",0.22
"jswpt","GAN_BGD","air",0.26
"jswpt","GAN_BGD","arf",0.26
"jswpt","GAN_CHM","air",0.2
"jswpt","GAN_CHM","arf",0.2
"jswpt","GAN_IND","air",0.22
"jswpt","GAN_IND","arf",0.22
"jswpt","GBA_USA","air",0.14
"jswpt","GBA_USA","arf",0.14
"jswpt","GLA_USA","air",0.14
"jswpt","GLA_USA","arf",0.14
"jswpt","GOD_IND","air",0.22
"jswpt","GOD_IND","arf",0.22
"jswpt","GSA_GSA","air",0.22
"jswpt","GSA_GSA","arf",0.22
"jswpt","GTM_GTM","air",0.22
"jswpt","GTM_GTM","arf",0.22
"jswpt","HAI_CHM","air",0.2
"jswpt","HAI_CHM","arf",0.2
"jswpt","HND_HND","air",0.22
"jswpt","HND_HND","arf",0.22
"jswpt","HOA_ETH","air",0.26
"jswpt","HOA_ETH","arf",0.26
"jswpt","HOA_KEN","air",0.32
"jswpt","HOA_KEN","arf",0.32
"jswpt","HOA_SOM","air",0.26
"jswpt","HOA_SOM","arf",0.26
"jswpt","HTI_HTI","air",0.22
"jswpt","HTI_HTI","arf",0.22
"jswpt","HUA_CHM","air",0.2
"jswpt","HUA_CHM","arf",0.2
"jswpt","HUN_CHM","air",0.2
"jswpt","HUN_CHM","arf",0.2
"jswpt","HWI_USA","air",0.14
"jswpt","HWI_USA","arf",0.14
"jswpt","IEC_IND","air",0.22
"jswpt","IEC_IND","arf",0.22
"jswpt","IND_CHM","air",0.2
"jswpt","IND_CHM","arf",0.2
"jswpt","IND_IND","air",0.22
"jswpt","IND_IND","arf",0.22
"jswpt","IND_PAK","air",0.2
"jswpt","IND_PAK","arf",0.2
"jswpt","INE_IDN","air",0.16
"jswpt","INE_IDN","arf",0.16
"jswpt","INW_IDN","air",0.16
"jswpt","INW_IDN","arf",0.16
"jswpt","JAM_JAM","air",0.22
"jswpt","JAM_JAM","arf",0.22
"jswpt","JAP_JPN","air",0.16
"jswpt","JAP_JPN","arf",0.16
"jswpt","KAL_BWA","air",0.32
"jswpt","KAL_BWA","arf",0.32
"jswpt","KAL_ZAF","air",0.22
"jswpt","KAL_ZAF","arf",0.22
"jswpt","KRI_IND","air",0.22
"jswpt","KRI_IND","arf",0.22
"jswpt","LAJ_CHM","air",0.2
"jswpt","LAJ_CHM","arf",0.2
"jswpt","LCB_CMR","air",0.26
"jswpt","LCB_CMR","arf",0.26
"jswpt","LCB_NER","air",0.26
"jswpt","LCB_NER","arf",0.26
"jswpt","LCB_NGA","air",0.22
"jswpt","LCB_NGA","arf",0.22
"jswpt","LCB_TCD","air",0.26
"jswpt","LCB_TCD","arf",0.26
"jswpt","LIM_BWA","air",0.32
"jswpt","LIM_BWA","arf",0.32
"jswpt","LIM_MOZ","air",0.32
"jswpt","LIM_MOZ","arf",0.32
"jswpt","LIM_ZAF","air",0.22
"jswpt","LIM_ZAF","arf",0.22
"jswpt","LIM_ZWE","air",0.32
"jswpt","LIM_ZWE","arf",0.32
"jswpt","LMO_CHM","air",0.2
"jswpt","LMO_CHM","arf",0.2
"jswpt","LUN_IND","air",0.22
"jswpt","LUN_IND","arf",0.22
"jswpt","MAD_MDG","air",0.32
"jswpt","MAD_MDG","arf",0.32
"jswpt","MAT_IND","air",0.22
"jswpt","MAT_IND","arf",0.22
"jswpt","MAU_AUS","air",0.14
"jswpt","MAU_AUS","arf",0.14
"jswpt","MEK_KHM","air",0.2
"jswpt","MEK_KHM","arf",0.2
"jswpt","MEK_LAO","air",0.2
"jswpt","MEK_LAO","arf",0.2
"jswpt","MEK_MMR","air",0.16
"jswpt","MEK_MMR","arf",0.16
"jswpt","MEK_VNM","air",0.18
"jswpt","MEK_VNM","arf",0.18
"jswpt","MHN_IND","air",0.22
"jswpt","MHN_IND","arf",0.22
"jswpt","MIM_MEX","air",0.22
"jswpt","MIM_MEX","arf",0.22
"jswpt","MIS_USA","air",0.14
"jswpt","MIS_USA","arf",0.14
"jswpt","MOU_USA","air",0.14
"jswpt","MOU_USA","arf",0.14
"jswpt","NAC_EGY","air",0.2
"jswpt","NAC_EGY","arf",0.2
"jswpt","NEB_BRA","air",0.18
"jswpt","NEB_BRA","arf",0.18
"jswpt","NIG_BEN","air",0.26
"jswpt","NIG_BEN","arf",0.26
"jswpt","NIG_BFA","air",0.26
"jswpt","NIG_BFA","arf",0.26
"jswpt","NIG_CIV","air",0.26
"jswpt","NIG_CIV","arf",0.26
"jswpt","NIG_CMR","air",0.26
"jswpt","NIG_CMR","arf",0.26
"jswpt","NIG_GIN","air",0.26
"jswpt","NIG_GIN","arf",0.26
"jswpt","NIG_MLI","air",0.26
"jswpt","NIG_MLI","arf",0.26
"jswpt","NIG_NER","air",0.26
"jswpt","NIG_NER","arf",0.26
"jswpt","NIG_NGA","air",0.22
"jswpt","NIG_NGA","arf",0.22
"jswpt","NIG_TCD","air",0.26
"jswpt","NIG_TCD","arf",0.26
"jswpt","NKP_PRK","air",0.22
"jswpt","NKP_PRK","arf",0.22
"jswpt","NLL_EGY","air",0.2
"jswpt","NLL_EGY","arf",0.2
"jswpt","NLL_ETH","air",0.26
"jswpt","NLL_ETH","arf",0.26
"jswpt","NLL_SDN","air",0.26
"jswpt","NLL_SDN","arf",0.26
"jswpt","NLL_UGA","air",0.32
"jswpt","NLL_UGA","arf",0.32
"jswpt","NWA_MOR","air",0.14
"jswpt","NWA_MOR","arf",0.14
"jswpt","NWA_MRT","air",0.26
"jswpt","NWA_MRT","arf",0.26
"jswpt","NWS_ECU","air",0.22
"jswpt","NWS_ECU","arf",0.22
"jswpt","NZE_NZL","air",0.22
"jswpt","NZE_NZL","arf",0.22
"jswpt","OAO_OAO","air",0.22
"jswpt","OAO_OAO","arf",0.22
"jswpt","OBB_CHM","air",0.2
"jswpt","OBB_CHM","arf",0.2
"jswpt","OHI_USA","air",0.14
"jswpt","OHI_USA","arf",0.14
"jswpt","OIO_OIO","air",0.22
"jswpt","OIO_OIO","arf",0.22
"jswpt","OPO_OPO","air",0.22
"jswpt","OPO_OPO","arf",0.22
"jswpt","ORA_ZAF","air",0.22
"jswpt","ORA_ZAF","arf",0.22
"jswpt","ORI_VEN","air",0.22
"jswpt","ORI_VEN","arf",0.22
"jswpt","PAN_PAN","air",0.22
"jswpt","PAN_PAN","arf",0.22
"jswpt","PAO_PNG","air",0.22
"jswpt","PAO_PNG","arf",0.22
"jswpt","PAR_ARG","air",0.12
"jswpt","PAR_ARG","arf",0.12
"jswpt","PAR_BOL","air",0.22
"jswpt","PAR_BOL","arf",0.22
"jswpt","PAR_BRA","air",0.18
"jswpt","PAR_BRA","arf",0.18
"jswpt","PAR_PRY","air",0.22
"jswpt","PAR_PRY","arf",0.22
"jswpt","PEC_PER","air",0.22
"jswpt","PEC_PER","arf",0.22
"jswpt","PHI_PHL","air",0.16
"jswpt","PHI_PHL","arf",0.16
"jswpt","RAP_RAP","air",0.14
"jswpt","RAP_RAP","arf",0.14
"jswpt","RIC_ARG","air",0.12
"jswpt","RIC_ARG","arf",0.12
"jswpt","RIG_MEX","air",0.22
"jswpt","RIG_MEX","arf",0.22
"jswpt","RIG_USA","air",0.14
"jswpt","RIG_USA","arf",0.14
"jswpt","RVE_VEN","air",0.22
"jswpt","RVE_VEN","arf",0.22
"jswpt","RVN_VNM","air",0.18
"jswpt","RVN_VNM","arf",0.18
"jswpt","RWI_USA","air",0.14
"jswpt","RWI_USA","arf",0.14
"jswpt","SAC_SWZ","air",0.32
"jswpt","SAC_SWZ","arf",0.32
"jswpt","SAC_ZAF","air",0.22
"jswpt","SAC_ZAF","arf",0.22
"jswpt","SAF_MOZ","air",0.32
"jswpt","SAF_MOZ","arf",0.32
"jswpt","SAF_TZA","air",0.32
"jswpt","SAF_TZA","arf",0.32
"jswpt","SAF_ZWE","air",0.32
"jswpt","SAF_ZWE","arf",0.32
"jswpt","SAH_EGY","air",0.2
"jswpt","SAH_EGY","arf",0.2
"jswpt","SAH_MLI","air",0.26
"jswpt","SAH_MLI","arf",0.26
"jswpt","SAH_MOR","air",0.14
"jswpt","SAH_MOR","arf",0.14
"jswpt","SAH_MRT","air",0.26
"jswpt","SAH_MRT","arf",0.26
"jswpt","SAH_NER","air",0.26
"jswpt","SAH_NER","arf",0.26
"jswpt","SAH_SDN","air",0.26
"jswpt","SAH_SDN","arf",0.26
"jswpt","SAH_TCD","air",0.26
"jswpt","SAH_TCD","arf",0.26
"jswpt","SAL_ARG","air",0.12
"jswpt","SAL_ARG","arf",0.12
"jswpt","SAN_BRA","air",0.18
"jswpt","SAN_BRA","arf",0.18
"jswpt","SAY_IND","air",0.22
"jswpt","SAY_IND","arf",0.22
"jswpt","SEN_GIN","air",0.26
"jswpt","SEN_GIN","arf",0.26
"jswpt","SEN_MLI","air",0.26
"jswpt","SEN_MLI","arf",0.26
"jswpt","SEN_MRT","air",0.26
"jswpt","SEN_MRT","arf",0.26
"jswpt","SEN_SEN","air",0.26
"jswpt","SEN_SEN","arf",0.26
"jswpt","SEU_USA","air",0.14
"jswpt","SEU_USA","arf",0.14
"jswpt","SKP_KOR","air",0.14
"jswpt","SKP_KOR","arf",0.14
"jswpt","SLB_SLB","air",0.22
"jswpt","SLB_SLB","arf",0.22
"jswpt","SLV_SLV","air",0.22
"jswpt","SLV_SLV","arf",0.22
"jswpt","SON_CHM","air",0.2
"jswpt","SON_CHM","arf",0.2
"jswpt","SRL_LKA","air",0.22
"jswpt","SRL_LKA","arf",0.22
"jswpt","TIE_ARG","air",0.12
"jswpt","TIE_ARG","arf",0.12
"jswpt","TLS_TLS","air",0.22
"jswpt","TLS_TLS","arf",0.22
"jswpt","TMM_BGD","air",0.26
"jswpt","TMM_BGD","arf",0.26
"jswpt","TMM_MMR","air",0.16
"jswpt","TMM_MMR","arf",0.16
"jswpt","TMM_MYS","air",0.1
"jswpt","TMM_MYS","arf",0.1
"jswpt","TMM_OSA","air",0.2
"jswpt","TMM_OSA","arf",0.2
"jswpt","TOC_BRA","air",0.18
"jswpt","TOC_BRA","arf",0.18
"jswpt","TWN_CHM","air",0.2
"jswpt","TWN_CHM","arf",0.2
"jswpt","UME_MEX","air",0.22
"jswpt","UME_MEX","arf",0.22
"jswpt","URU_BRA","air",0.18
"jswpt","URU_BRA","arf",0.18
"jswpt","URU_URY","air",0.22
"jswpt","URU_URY","arf",0.22
"jswpt","USN_USA","air",0.14
"jswpt","USN_USA","arf",0.14
"jswpt","VOT_BEN","air",0.26
"jswpt","VOT_BEN","arf",0.26
"jswpt","VOT_BFA","air",0.26
"jswpt","VOT_BFA","arf",0.26
"jswpt","VOT_CIV","air",0.26
"jswpt","VOT_CIV","arf",0.26
"jswpt","VOT_GHA","air",0.26
"jswpt","VOT_GHA","arf",0.26
"jswpt","VOT_MLI","air",0.26
"jswpt","VOT_MLI","arf",0.26
"jswpt","VOT_TGO","air",0.26
"jswpt","VOT_TGO","arf",0.26
"jswpt","VUT_VUT","air",0.22
"jswpt","VUT_VUT","arf",0.22
"jswpt","WAC_CIV","air",0.26
"jswpt","WAC_CIV","arf",0.26
"jswpt","WAC_GIN","air",0.26
"jswpt","WAC_GIN","arf",0.26
"jswpt","WAC_GNB","air",0.26
"jswpt","WAC_GNB","arf",0.26
"jswpt","WAC_LBR","air",0.26
"jswpt","WAC_LBR","arf",0.26
"jswpt","WAC_SEN","air",0.26
"jswpt","WAC_SEN","arf",0.26
"jswpt","WAC_SLE","air",0.26
"jswpt","WAC_SLE","arf",0.26
"jswpt","WAI_PAK","air",0.2
"jswpt","WAI_PAK","arf",0.2
"jswpt","WAU_AUS","air",0.14
"jswpt","WAU_AUS","arf",0.14
"jswpt","WGM_USA","air",0.14
"jswpt","WGM_USA","arf",0.14
"jswpt","YEM_YEM","air",0.14
"jswpt","YEM_YEM","arf",0.14
"jswpt","YHE_CHM","air",0.2
"jswpt","YHE_CHM","arf",0.2
"jswpt","YRD_CHM","air",0.2
"jswpt","YRD_CHM","arf",0.2
"jswpt","YRD_VNM","air",0.18
"jswpt","YRD_VNM","arf",0.18
"jswpt","YUC_MEX","air",0.22
"jswpt","YUC_MEX","arf",0.22
"jswpt","ZAM_AGO","air",0.32
"jswpt","ZAM_AGO","arf",0.32
"jswpt","ZAM_BWA","air",0.32
"jswpt","ZAM_BWA","arf",0.32
"jswpt","ZAM_COD","air",0.26
"jswpt","ZAM_COD","arf",0.26
"jswpt","ZAM_MOZ","air",0.32
"jswpt","ZAM_MOZ","arf",0.32
"jswpt","ZAM_MWI","air",0.32
"jswpt","ZAM_MWI","arf",0.32
"jswpt","ZAM_TZA","air",0.32
"jswpt","ZAM_TZA","arf",0.32
"jswpt","ZAM_ZMB","air",0.32
"jswpt","ZAM_ZMB","arf",0.32
"jswpt","ZAM_ZWE","air",0.32
"jswpt","ZAM_ZWE","arf",0.32
"jswpt","ZHJ_CHM","air",0.2
"jswpt","ZHJ_CHM","arf",0.2
"jyams","AMA_BRA","air",0.18
"jyams","AMA_BRA","arf",0.18
"jyams","AMA_COL","air",0.2
"jyams","AMA_COL","arf",0.2
"jyams","BLZ_BLZ","air",0.22
"jyams","BLZ_BLZ","arf",0.22
"jyams","BOR_MYS","air",0.1
"jyams","BOR_MYS","arf",0.1
"jyams","BRT_BTN","air",0.22
"jyams","BRT_BTN","arf",0.22
"jyams","CAF_CAF","air",0.26
"jyams","CAF_CAF","arf",0.26
"jyams","CAF_CMR","air",0.26
"jyams","CAF_CMR","arf",0.26
"jyams","CAF_COG","air",0.26
"jyams","CAF_COG","arf",0.26
"jyams","CAF_GAB","air",0.26
"jyams","CAF_GAB","arf",0.26
"jyams","CON_CAF","air",0.26
"jyams","CON_CAF","arf",0.26
"jyams","CON_COD","air",0.26
"jyams","CON_COD","arf",0.26
"jyams","CON_COG","air",0.26
"jyams","CON_COG","arf",0.26
"jyams","CRB_CRB","air",0.22
"jyams","CRB_CRB","arf",0.22
"jyams","CRI_CRI","air",0.22
"jyams","CRI_CRI","arf",0.22
"jyams","CUB_CUB","air",0.22
"jyams","CUB_CUB","arf",0.22
"jyams","DOM_DOM","air",0.22
"jyams","DOM_DOM","arf",0.22
"jyams","EAC_BDI","air",0.32
"jyams","EAC_BDI","arf",0.32
"jyams","EAC_COD","air",0.26
"jyams","EAC_COD","arf",0.26
"jyams","EAC_RWA","air",0.32
"jyams","EAC_RWA","arf",0.32
"jyams","EAC_TZA","air",0.32
"jyams","EAC_TZA","arf",0.32
"jyams","FJI_FJI","air",0.22
"jyams","FJI_FJI","arf",0.22
"jyams","GSA_GSA","air",0.22
"jyams","GSA_GSA","arf",0.22
"jyams","HOA_ETH","air",0.26
"jyams","HOA_ETH","arf",0.26
"jyams","HOA_KEN","air",0.32
"jyams","HOA_KEN","arf",0.32
"jyams","HTI_HTI","air",0.22
"jyams","HTI_HTI","arf",0.22
"jyams","JAM_JAM","air",0.22
"jyams","JAM_JAM","arf",0.22
"jyams","JAP_JPN","air",0.16
"jyams","JAP_JPN","arf",0.16
"jyams","LCB_CAF","air",0.26
"jyams","LCB_CAF","arf",0.26
"jyams","LCB_CMR","air",0.26
"jyams","LCB_CMR","arf",0.26
"jyams","LCB_NGA","air",0.22
"jyams","LCB_NGA","arf",0.22
"jyams","LCB_TCD","air",0.26
"jyams","LCB_TCD","arf",0.26
"jyams","NEB_BRA","air",0.18
"jyams","NEB_BRA","arf",0.18
"jyams","NIC_NIC","air",0.22
"jyams","NIC_NIC","arf",0.22
"jyams","NIG_BEN","air",0.26
"jyams","NIG_BEN","arf",0.26
"jyams","NIG_BFA","air",0.26
"jyams","NIG_BFA","arf",0.26
"jyams","NIG_CIV","air",0.26
"jyams","NIG_CIV","arf",0.26
"jyams","NIG_CMR","air",0.26
"jyams","NIG_CMR","arf",0.26
"jyams","NIG_GIN","air",0.26
"jyams","NIG_GIN","arf",0.26
"jyams","NIG_MLI","air",0.26
"jyams","NIG_MLI","arf",0.26
"jyams","NIG_NGA","air",0.22
"jyams","NIG_NGA","arf",0.22
"jyams","NIG_TCD","air",0.26
"jyams","NIG_TCD","arf",0.26
"jyams","NLL_ETH","air",0.26
"jyams","NLL_ETH","arf",0.26
"jyams","NLL_SDN","air",0.26
"jyams","NLL_SDN","arf",0.26
"jyams","NWA_MRT","air",0.26
"jyams","NWA_MRT","arf",0.26
"jyams","NWS_COL","air",0.2
"jyams","NWS_COL","arf",0.2
"jyams","OAO_OAO","air",0.22
"jyams","OAO_OAO","arf",0.22
"jyams","OIO_OIO","air",0.22
"jyams","OIO_OIO","arf",0.22
"jyams","OPO_OPO","air",0.22
"jyams","OPO_OPO","arf",0.22
"jyams","ORI_COL","air",0.2
"jyams","ORI_COL","arf",0.2
"jyams","ORI_VEN","air",0.22
"jyams","ORI_VEN","arf",0.22
"jyams","PAN_PAN","air",0.22
"jyams","PAN_PAN","arf",0.22
"jyams","PAO_PNG","air",0.22
"jyams","PAO_PNG","arf",0.22
"jyams","PAR_BRA","air",0.18
"jyams","PAR_BRA","arf",0.18
"jyams","PHI_PHL","air",0.16
"jyams","PHI_PHL","arf",0.16
"jyams","RVE_VEN","air",0.22
"jyams","RVE_VEN","arf",0.22
"jyams","SAF_TZA","air",0.32
"jyams","SAF_TZA","arf",0.32
"jyams","SAH_MLI","air",0.26
"jyams","SAH_MLI","arf",0.26
"jyams","SAH_MRT","air",0.26
"jyams","SAH_MRT","arf",0.26
"jyams","SAH_SDN","air",0.26
"jyams","SAH_SDN","arf",0.26
"jyams","SAH_TCD","air",0.26
"jyams","SAH_TCD","arf",0.26
"jyams","SAN_BRA","air",0.18
"jyams","SAN_BRA","arf",0.18
"jyams","SEN_GIN","air",0.26
"jyams","SEN_GIN","arf",0.26
"jyams","SEN_MLI","air",0.26
"jyams","SEN_MLI","arf",0.26
"jyams","SEN_MRT","air",0.26
"jyams","SEN_MRT","arf",0.26
"jyams","SEN_SEN","air",0.26
"jyams","SEN_SEN","arf",0.26
"jyams","SLB_SLB","air",0.22
"jyams","SLB_SLB","arf",0.22
"jyams","TMM_MYS","air",0.1
"jyams","TMM_MYS","arf",0.1
"jyams","TOC_BRA","air",0.18
"jyams","TOC_BRA","arf",0.18
"jyams","URU_BRA","air",0.18
"jyams","URU_BRA","arf",0.18
"jyams","VOT_BEN","air",0.26
"jyams","VOT_BEN","arf",0.26
"jyams","VOT_BFA","air",0.26
"jyams","VOT_BFA","arf",0.26
"jyams","VOT_CIV","air",0.26
"jyams","VOT_CIV","arf",0.26
"jyams","VOT_GHA","air",0.26
"jyams","VOT_GHA","arf",0.26
"jyams","VOT_MLI","air",0.26
"jyams","VOT_MLI","arf",0.26
"jyams","VOT_TGO","air",0.26
"jyams","VOT_TGO","arf",0.26
"jyams","VUT_VUT","air",0.22
"jyams","VUT_VUT","arf",0.22
"jyams","WAC_CIV","air",0.26
"jyams","WAC_CIV","arf",0.26
"jyams","WAC_GIN","air",0.26
"jyams","WAC_GIN","arf",0.26
"jyams","WAC_LBR","air",0.26
"jyams","WAC_LBR","arf",0.26
"jyams","WAC_SEN","air",0.26
"jyams","WAC_SEN","arf",0.26
"jyams","ZAM_COD","air",0.26
"jyams","ZAM_COD","arf",0.26
"jyams","ZAM_TZA","air",0.32
"jyams","ZAM_TZA","arf",0.32
"jorat","ALK_USA","air",0.07
"jorat","ALK_USA","arf",0.07
"jorat","AMA_BOL","air",0.11
"jorat","AMA_BOL","arf",0.11
"jorat","AMA_COL","air",0.1
"jorat","AMA_COL","arf",0.1
"jorat","AMA_ECU","air",0.11
"jorat","AMA_ECU","arf",0.11
"jorat","AMA_PER","air",0.11
"jorat","AMA_PER","arf",0.11
"jorat","AMR_CHM","air",0.1
"jorat","AMR_CHM","arf",0.1
"jorat","AMR_RUS","air",0.1
"jorat","AMR_RUS","arf",0.1
"jorat","ARK_USA","air",0.07
