"J","FPU","FCTR","Val"
"jorat","AMA_ECU","air",-0.36
"jorat","AMA_ECU","arf",-0.27
"jorat","AMA_PER","air",-0.36
"jorat","AMA_PER","arf",-0.27
"jorat","AMR_CHM","air",-0.192
"jorat","AMR_CHM","arf",-0.144
"jorat","AMR_RUS","air",-0.024
"jorat","AMR_RUS","arf",-0.018
"jorat","ARK_USA","air",-0.192
"jorat","ARK_USA","arf",-0.192
"jorat","BAL_RUS","air",-0.024
"jorat","BAL_RUS","arf",-0.018
"jorat","BLA_RUS","air",-0.024
"jorat","BLA_RUS","arf",-0.018
"jorat","BLA_UKR","air",-0.024
"jorat","BLA_UKR","arf",-0.018
"jorat","BLZ_BLZ","air",-0.36
"jorat","BLZ_BLZ","arf",-0.27
"jorat","BOR_IDN","air",-0.192
"jorat","BOR_IDN","arf",-0.144
"jorat","BOR_MYS","air",-0.192
"jorat","BOR_MYS","arf",-0.16
"jorat","BRT_BTN","air",-0.216
"jorat","BRT_BTN","arf",-0.162
"jorat","BRT_CHM","air",-0.192
"jorat","BRT_CHM","arf",-0.144
"jorat","CAF_CAF","air",-0.36
"jorat","CAF_CAF","arf",-0.27
"jorat","CAF_CMR","air",-0.27
"jorat","CAF_CMR","arf",-0.27
"jorat","CAF_COG","air",-0.33
"jorat","CAF_COG","arf",-0.27
"jorat","CAF_GAB","air",-0.27
"jorat","CAF_GAB","arf",-0.27
"jorat","CAF_GNQ","air",-0.36
"jorat","CAF_GNQ","arf",-0.27
"jorat","CAF_NAM","air",-0.24
"jorat","CAF_NAM","arf",-0.3
"jorat","CAL_USA","air",-0.192
"jorat","CAL_USA","arf",-0.192
"jorat","CHJ_CHM","air",-0.192
"jorat","CHJ_CHM","arf",-0.144
"jorat","CHU_KAZ","air",-0.024
"jorat","CHU_KAZ","arf",-0.018
"jorat","COB_USA","air",-0.192
"jorat","COB_USA","arf",-0.192
"jorat","COL_USA","air",-0.192
"jorat","COL_USA","arf",-0.192
"jorat","CON_CAF","air",-0.36
"jorat","CON_CAF","arf",-0.27
"jorat","CON_COD","air",-0.36
"jorat","CON_COD","arf",-0.27
"jorat","CON_COG","air",-0.33
"jorat","CON_COG","arf",-0.27
"jorat","CRB_CRB","air",-0.264
"jorat","CRB_CRB","arf",-0.24
"jorat","CRI_CRI","air",-0.36
"jorat","CRI_CRI","arf",-0.27
"jorat","CUB_CUB","air",-0.42
"jorat","CUB_CUB","arf",-0.27
"jorat","DAN_OBN","air",-0.048
"jorat","DAN_OBN","arf",-0.036
"jorat","DAN_UKR","air",-0.024
"jorat","DAN_UKR","arf",-0.018
"jorat","DNI_RUS","air",-0.024
"jorat","DNI_RUS","arf",-0.018
"jorat","DNI_UKR","air",-0.024
"jorat","DNI_UKR","arf",-0.018
"jorat","DOM_DOM","air",-0.36
"jorat","DOM_DOM","arf",-0.27
"jorat","EAC_BDI","air",-0.36
"jorat","EAC_BDI","arf",-0.27
"jorat","EAC_COD","air",-0.36
"jorat","EAC_COD","arf",-0.27
"jorat","EAC_RWA","air",-0.36
"jorat","EAC_RWA","arf",-0.27
"jorat","EAC_TZA","air",-0.48
"jorat","EAC_TZA","arf",-0.27
"jorat","EME_EGY","air",-0.192
"jorat","EME_EGY","arf",-0.144
"jorat","EME_LBN","air",-0.336
"jorat","EME_LBN","arf",-0.252
"jorat","EME_PSE","air",-0.39
"jorat","EME_PSE","arf",-0.3
"jorat","FJI_FJI","air",-0.288
"jorat","FJI_FJI","arf",-0.24
"jorat","GAN_CHM","air",-0.192
"jorat","GAN_CHM","arf",-0.144
"jorat","GAN_NPL","air",-0.216
"jorat","GAN_NPL","arf",-0.162
"jorat","GBA_USA","air",-0.192
"jorat","GBA_USA","arf",-0.192
"jorat","GLA_USA","air",-0.192
"jorat","GLA_USA","arf",-0.192
"jorat","GSA_GSA","air",-0.42
"jorat","GSA_GSA","arf",-0.27
"jorat","HAI_CHM","air",-0.192
"jorat","HAI_CHM","arf",-0.144
"jorat","HND_HND","air",-0.36
"jorat","HND_HND","arf",-0.27
"jorat","HOA_ETH","air",-0.48
"jorat","HOA_ETH","arf",-0.27
"jorat","HOA_KEN","air",-0.48
"jorat","HOA_KEN","arf",-0.27
"jorat","HTI_HTI","air",-0.36
"jorat","HTI_HTI","arf",-0.3
"jorat","HUA_CHM","air",-0.192
"jorat","HUA_CHM","arf",-0.144
"jorat","HUN_CHM","air",-0.192
"jorat","HUN_CHM","arf",-0.144
"jorat","HWI_USA","air",-0.192
"jorat","HWI_USA","arf",-0.192
"jorat","IND_CHM","air",-0.192
"jorat","IND_CHM","arf",-0.144
"jorat","IND_PAK","air",-0.144
"jorat","IND_PAK","arf",-0.144
"jorat","INE_IDN","air",-0.192
"jorat","INE_IDN","arf",-0.144
"jorat","INW_IDN","air",-0.192
"jorat","INW_IDN","arf",-0.144
"jorat","JAM_JAM","air",-0.288
"jorat","JAM_JAM","arf",-0.216
"jorat","JAP_JPN","air",-0.168
"jorat","JAP_JPN","arf",-0.14
"jorat","KAL_BWA","air",-0.24
"jorat","KAL_BWA","arf",-0.3
"jorat","KAL_NAM","air",-0.24
"jorat","KAL_NAM","arf",-0.3
"jorat","KAL_ZAF","air",-0.024
"jorat","KAL_ZAF","arf",-0.018
"jorat","LAJ_CHM","air",-0.192
"jorat","LAJ_CHM","arf",-0.144
"jorat","LBA_KAZ","air",-0.024
"jorat","LBA_KAZ","arf",-0.018
"jorat","LCB_CAF","air",-0.36
"jorat","LCB_CAF","arf",-0.27
"jorat","LCB_CMR","air",-0.27
"jorat","LCB_CMR","arf",-0.27
"jorat","LCB_NGA","air",-0.504
"jorat","LCB_NGA","arf",-0.36
"jorat","LCB_TCD","air",-0.36
"jorat","LCB_TCD","arf",-0.27
"jorat","LIM_BWA","air",-0.24
"jorat","LIM_BWA","arf",-0.3
"jorat","LIM_MOZ","air",-0.39
"jorat","LIM_MOZ","arf",-0.27
"jorat","LIM_ZAF","air",-0.024
"jorat","LIM_ZAF","arf",-0.018
"jorat","LIM_ZWE","air",-0.39
"jorat","LIM_ZWE","arf",-0.3
"jorat","LMO_CHM","air",-0.192
"jorat","LMO_CHM","arf",-0.144
"jorat","LTZ_KAZ","air",-0.024
"jorat","LTZ_KAZ","arf",-0.018
"jorat","MAD_MDG","air",-0.36
"jorat","MAD_MDG","arf",-0.27
"jorat","MEK_KHM","air",-0.256
"jorat","MEK_KHM","arf",-0.144
"jorat","MEK_LAO","air",-0.256
"jorat","MEK_LAO","arf",-0.144
"jorat","MEK_THA","air",-0.216
"jorat","MEK_THA","arf",-0.162
"jorat","MIM_MEX","air",-0.144
"jorat","MIM_MEX","arf",-0.12
"jorat","MIS_USA","air",-0.192
"jorat","MIS_USA","arf",-0.192
"jorat","MOU_USA","air",-0.192
"jorat","MOU_USA","arf",-0.192
"jorat","NAC_EGY","air",-0.192
"jorat","NAC_EGY","arf",-0.144
"jorat","NER_RUS","air",-0.024
"jorat","NER_RUS","arf",-0.018
"jorat","NIC_NIC","air",-0.36
"jorat","NIC_NIC","arf",-0.27
"jorat","NIG_BEN","air",-0.36
"jorat","NIG_BEN","arf",-0.27
"jorat","NIG_CIV","air",-0.36
"jorat","NIG_CIV","arf",-0.27
"jorat","NIG_CMR","air",-0.27
"jorat","NIG_CMR","arf",-0.27
"jorat","NIG_GIN","air",-0.36
"jorat","NIG_GIN","arf",-0.27
"jorat","NIG_NGA","air",-0.504
"jorat","NIG_NGA","arf",-0.36
"jorat","NIG_TCD","air",-0.36
"jorat","NIG_TCD","arf",-0.27
"jorat","NLL_EGY","air",-0.192
"jorat","NLL_EGY","arf",-0.144
"jorat","NLL_ERI","air",-0.42
"jorat","NLL_ERI","arf",-0.27
"jorat","NLL_ETH","air",-0.48
"jorat","NLL_ETH","arf",-0.27
"jorat","NWA_MOR","air",-0.336
"jorat","NWA_MOR","arf",-0.252
"jorat","NWS_COL","air",-0.36
"jorat","NWS_COL","arf",-0.27
"jorat","NWS_ECU","air",-0.36
"jorat","NWS_ECU","arf",-0.27
"jorat","OAO_OAO","air",-0.216
"jorat","OAO_OAO","arf",-0.216
"jorat","OBB_CHM","air",-0.192
"jorat","OBB_CHM","arf",-0.144
"jorat","OBB_KAZ","air",-0.024
"jorat","OBB_KAZ","arf",-0.018
"jorat","OBB_RUS","air",-0.024
"jorat","OBB_RUS","arf",-0.018
"jorat","ODE_RUS","air",-0.024
"jorat","ODE_RUS","arf",-0.018
"jorat","OHI_USA","air",-0.192
"jorat","OHI_USA","arf",-0.192
"jorat","OIO_OIO","air",-0.288
"jorat","OIO_OIO","arf",-0.24
"jorat","OPO_OPO","air",-0.288
"jorat","OPO_OPO","arf",-0.216
"jorat","ORA_NAM","air",-0.24
"jorat","ORA_NAM","arf",-0.3
"jorat","ORA_ZAF","air",-0.024
"jorat","ORA_ZAF","arf",-0.018
"jorat","ORI_COL","air",-0.36
"jorat","ORI_COL","arf",-0.27
"jorat","ORI_VEN","air",-0.36
"jorat","ORI_VEN","arf",-0.27
"jorat","PAN_PAN","air",-0.36
"jorat","PAN_PAN","arf",-0.27
"jorat","PAO_PNG","air",-0.288
"jorat","PAO_PNG","arf",-0.216
"jorat","PAR_BOL","air",-0.36
"jorat","PAR_BOL","arf",-0.27
"jorat","PEC_PER","air",-0.36
"jorat","PEC_PER","arf",-0.27
"jorat","PHI_PHL","air",-0.192
"jorat","PHI_PHL","arf",-0.144
"jorat","RAP_RAP","air",-0.336
"jorat","RAP_RAP","arf",-0.252
"jorat","RIG_MEX","air",-0.144
"jorat","RIG_MEX","arf",-0.12
"jorat","RIG_USA","air",-0.192
"jorat","RIG_USA","arf",-0.192
"jorat","RRS_RUS","air",-0.024
"jorat","RRS_RUS","arf",-0.018
"jorat","RVE_VEN","air",-0.36
"jorat","RVE_VEN","arf",-0.27
"jorat","RWI_USA","air",-0.192
"jorat","RWI_USA","arf",-0.192
"jorat","SAC_SWZ","air",-0.546
"jorat","SAC_SWZ","arf",-0.3
"jorat","SAC_ZAF","air",-0.024
"jorat","SAC_ZAF","arf",-0.018
"jorat","SAF_MOZ","air",-0.39
"jorat","SAF_MOZ","arf",-0.27
"jorat","SAF_TZA","air",-0.48
"jorat","SAF_TZA","arf",-0.27
"jorat","SAF_ZWE","air",-0.39
"jorat","SAF_ZWE","arf",-0.3
"jorat","SAH_EGY","air",-0.192
"jorat","SAH_EGY","arf",-0.144
"jorat","SAH_MOR","air",-0.336
"jorat","SAH_MOR","arf",-0.252
"jorat","SAH_TCD","air",-0.36
"jorat","SAH_TCD","arf",-0.27
"jorat","SEN_GIN","air",-0.36
"jorat","SEN_GIN","arf",-0.27
"jorat","SEU_USA","air",-0.192
"jorat","SEU_USA","arf",-0.192
"jorat","SLB_SLB","air",-0.288
"jorat","SLB_SLB","arf",-0.216
"jorat","SLV_SLV","air",-0.36
"jorat","SLV_SLV","arf",-0.27
"jorat","SON_CHM","air",-0.192
"jorat","SON_CHM","arf",-0.144
"jorat","SRL_LKA","air",-0.216
"jorat","SRL_LKA","arf",-0.162
"jorat","SYD_KAZ","air",-0.024
"jorat","SYD_KAZ","arf",-0.018
"jorat","TLS_TLS","air",-0.312
"jorat","TLS_TLS","arf",-0.216
"jorat","TMM_MYS","air",-0.192
"jorat","TMM_MYS","arf",-0.16
"jorat","TMM_OSA","air",-0.208
"jorat","TMM_OSA","arf",-0.144
"jorat","TMM_THA","air",-0.216
"jorat","TMM_THA","arf",-0.162
"jorat","TWN_CHM","air",-0.192
"jorat","TWN_CHM","arf",-0.144
"jorat","UME_MEX","air",-0.144
"jorat","UME_MEX","arf",-0.12
"jorat","UMO_RUS","air",-0.024
"jorat","UMO_RUS","arf",-0.018
"jorat","URA_KAZ","air",-0.024
"jorat","URA_KAZ","arf",-0.018
"jorat","URA_RUS","air",-0.024
"jorat","URA_RUS","arf",-0.018
"jorat","USN_USA","air",-0.192
"jorat","USN_USA","arf",-0.192
"jorat","VOG_RUS","air",-0.024
"jorat","VOG_RUS","arf",-0.018
"jorat","VOT_BEN","air",-0.36
"jorat","VOT_BEN","arf",-0.27
"jorat","VOT_CIV","air",-0.36
"jorat","VOT_CIV","arf",-0.27
"jorat","VOT_GHA","air",-0.48
"jorat","VOT_GHA","arf",-0.27
"jorat","VOT_TGO","air",-0.36
"jorat","VOT_TGO","arf",-0.27
"jorat","VUT_VUT","air",-0.288
"jorat","VUT_VUT","arf",-0.24
"jorat","WAC_CIV","air",-0.36
"jorat","WAC_CIV","arf",-0.27
"jorat","WAC_GIN","air",-0.36
"jorat","WAC_GIN","arf",-0.27
"jorat","WAC_GNB","air",-0.36
"jorat","WAC_GNB","arf",-0.27
"jorat","WAC_LBR","air",-0.24
"jorat","WAC_LBR","arf",-0.3
"jorat","WAC_SLE","air",-0.36
"jorat","WAC_SLE","arf",-0.27
"jorat","WAI_PAK","air",-0.144
"jorat","WAI_PAK","arf",-0.144
"jorat","WGM_USA","air",-0.192
"jorat","WGM_USA","arf",-0.192
"jorat","YEN_RUS","air",-0.024
"jorat","YEN_RUS","arf",-0.018
"jorat","YHE_CHM","air",-0.192
"jorat","YHE_CHM","arf",-0.144
"jorat","YRD_CHM","air",-0.192
"jorat","YRD_CHM","arf",-0.144
"jorat","YUC_MEX","air",-0.144
"jorat","YUC_MEX","arf",-0.12
"jorat","ZAM_BWA","air",-0.24
"jorat","ZAM_BWA","arf",-0.3
"jorat","ZAM_COD","air",-0.36
"jorat","ZAM_COD","arf",-0.27
"jorat","ZAM_MOZ","air",-0.39
"jorat","ZAM_MOZ","arf",-0.27
"jorat","ZAM_NAM","air",-0.24
"jorat","ZAM_NAM","arf",-0.3
"jorat","ZAM_TZA","air",-0.48
"jorat","ZAM_TZA","arf",-0.27
"jorat","ZAM_ZWE","air",-0.39
"jorat","ZAM_ZWE","arf",-0.3
"jorat","ZHJ_CHM","air",-0.192
"jorat","ZHJ_CHM","arf",-0.144
"jbean","ALB_ALB","air",-1.2096
"jbean","ALB_ALB","arf",-1.008
"jbean","ALK_USA","air",-1.08
"jbean","ALK_USA","arf",-1.08
"jbean","AMA_BOL","air",-1.2528
"jbean","AMA_BOL","arf",-0.9396
"jbean","AMA_BRA","air",-1.296
"jbean","AMA_BRA","arf",-0.972
"jbean","AMA_COL","air",-1.2528
"jbean","AMA_COL","arf",-0.9396
"jbean","AMA_ECU","air",-1.2528
"jbean","AMA_ECU","arf",-0.9396
"jbean","AMA_PER","air",-1.2528
"jbean","AMA_PER","arf",-0.9396
"jbean","AMD_TJK","air",-0.9072
"jbean","AMD_TJK","arf",-0.6804
"jbean","AMD_TKM","air",-0.9072
"jbean","AMD_TKM","arf",-0.6804
"jbean","AMD_UZB","air",-0.9072
"jbean","AMD_UZB","arf",-0.6804
"jbean","AMR_CHM","air",-0.7776
"jbean","AMR_CHM","arf",-0.5832
"jbean","AMR_RUS","air",-0.9072
"jbean","AMR_RUS","arf",-0.6804
"jbean","ARA_IRQ","air",-1.08
"jbean","ARA_IRQ","arf",-0.9
"jbean","ARK_USA","air",-1.08
"jbean","ARK_USA","arf",-1.08
"jbean","ARM_ARM","air",-0.9072
"jbean","ARM_ARM","arf",-0.6804
"jbean","AZE_AZE","air",-0.9072
"jbean","AZE_AZE","arf",-0.6804
"jbean","BAL_BLT","air",-0.9072
"jbean","BAL_BLT","arf",-0.756
"jbean","BAL_RUS","air",-0.9072
"jbean","BAL_RUS","arf",-0.6804
"jbean","BLA_RUS","air",-0.9072
"jbean","BLA_RUS","arf",-0.6804
"jbean","BLA_TUR","air",-1.296
"jbean","BLA_TUR","arf",-0.972
"jbean","BLA_UKR","air",-0.9072
"jbean","BLA_UKR","arf",-0.6804
"jbean","BLZ_BLZ","air",-1.2528
"jbean","BLZ_BLZ","arf",-0.9396
"jbean","BOR_IDN","air",-0.36
"jbean","BOR_IDN","arf",-0.27
"jbean","BRT_BGD","air",-0.7344
"jbean","BRT_BGD","arf",-0.5508
"jbean","BRT_BTN","air",-0.7776
"jbean","BRT_BTN","arf",-0.5832
"jbean","BRT_CHM","air",-0.7776
"jbean","BRT_CHM","arf",-0.5832
"jbean","BRT_IND","air",-0.9504
"jbean","BRT_IND","arf",-0.9504
"jbean","CAF_AGO","air",-1.2528
"jbean","CAF_AGO","arf",-0.9396
"jbean","CAF_CMR","air",-1.0044
"jbean","CAF_CMR","arf",-1.0044
"jbean","CAF_COG","air",-1.2276
"jbean","CAF_COG","arf",-1.0044
"jbean","CAF_NAM","air",-0.8352
"jbean","CAF_NAM","arf",-1.044
"jbean","CAL_USA","air",-1.08
"jbean","CAL_USA","arf",-1.08
"jbean","CAN_CAN","air",-1.4112
"jbean","CAN_CAN","arf",-1.2096
"jbean","CAU_AUS","air",-1.2528
"jbean","CAU_AUS","arf",-1.044
"jbean","CAV_IND","air",-0.9504
"jbean","CAV_IND","arf",-0.9504
"jbean","CHC_CHL","air",-1.2528
"jbean","CHC_CHL","arf",-0.9396
"jbean","CHJ_CHM","air",-0.7776
"jbean","CHJ_CHM","arf",-0.5832
"jbean","CHO_IND","air",-0.9504
"jbean","CHO_IND","arf",-0.9504
"jbean","CHU_KAZ","air",-0.9072
"jbean","CHU_KAZ","arf",-0.6804
"jbean","CHU_KGZ","air",-0.9072
"jbean","CHU_KGZ","arf",-0.6804
"jbean","COB_CAN","air",-1.4112
"jbean","COB_CAN","arf",-1.2096
"jbean","COB_USA","air",-1.08
"jbean","COB_USA","arf",-1.08
"jbean","COL_USA","air",-1.08
"jbean","COL_USA","arf",-1.08
"jbean","CON_AGO","air",-1.2528
"jbean","CON_AGO","arf",-0.9396
"jbean","CON_COD","air",-1.3392
"jbean","CON_COD","arf",-1.0044
"jbean","CON_COG","air",-1.2276
"jbean","CON_COG","arf",-1.0044
"jbean","CRB_CRB","air",-0.6765
"jbean","CRB_CRB","arf",-0.615
"jbean","CRI_CRI","air",-1.2528
"jbean","CRI_CRI","arf",-0.9396
"jbean","CUB_CUB","air",-1.4616
"jbean","CUB_CUB","arf",-0.9396
"jbean","DAN_AUT","air",-1.5552
"jbean","DAN_AUT","arf",-1.296
"jbean","DAN_CZE","air",-1.2096
"jbean","DAN_CZE","arf",-1.008
"jbean","DAN_DEU","air",-1.5552
"jbean","DAN_DEU","arf",-1.296
"jbean","DAN_HRV","air",-1.1088
"jbean","DAN_HRV","arf",-1.008
"jbean","DAN_HUN","air",-1.2096
"jbean","DAN_HUN","arf",-0.9072
"jbean","DAN_MDA","air",-1.2096
"jbean","DAN_MDA","arf",-0.9072
"jbean","DAN_OBN","air",-1.2096
"jbean","DAN_OBN","arf",-0.9072
"jbean","DAN_ROU","air",-1.2096
"jbean","DAN_ROU","arf",-0.9072
"jbean","DAN_SVK","air",-1.2096
"jbean","DAN_SVK","arf",-0.9072
"jbean","DAN_TUR","air",-1.296
"jbean","DAN_TUR","arf",-0.972
"jbean","DAN_UKR","air",-0.9072
"jbean","DAN_UKR","arf",-0.6804
"jbean","DNI_BLR","air",-0.9072
"jbean","DNI_BLR","arf",-0.6804
"jbean","DNI_RUS","air",-0.9072
"jbean","DNI_RUS","arf",-0.6804
"jbean","DNI_UKR","air",-0.9072
"jbean","DNI_UKR","arf",-0.6804
"jbean","DOM_DOM","air",-1.2528
"jbean","DOM_DOM","arf",-0.9396
"jbean","EAC_BDI","air",-1.3824
"jbean","EAC_BDI","arf",-1.0368
"jbean","EAC_COD","air",-1.3392
"jbean","EAC_COD","arf",-1.0044
"jbean","EAC_RWA","air",-1.3824
"jbean","EAC_RWA","arf",-1.0368
"jbean","EAC_TZA","air",-1.8432
"jbean","EAC_TZA","arf",-1.0368
"jbean","EAU_AUS","air",-1.2528
"jbean","EAU_AUS","arf",-1.044
"jbean","EGH_IND","air",-0.9504
"jbean","EGH_IND","arf",-0.9504
"jbean","ELB_DEU","air",-1.5552
"jbean","ELB_DEU","arf",-1.296
"jbean","ELB_DNK","air",-1.5552
"jbean","ELB_DNK","arf",-1.296
"jbean","EME_CYP","air",-1.08
"jbean","EME_CYP","arf",-0.81
"jbean","EME_EGY","air",-1.1664
"jbean","EME_EGY","arf",-0.8748
"jbean","EME_LBN","air",-1.08
"jbean","EME_LBN","arf",-0.81
"jbean","EME_PSE","air",-1.4508
"jbean","EME_PSE","arf",-1.116
"jbean","EME_SYR","air",-1.08
"jbean","EME_SYR","arf",-0.81
"jbean","EME_TUR","air",-1.296
"jbean","EME_TUR","arf",-0.972
"jbean","FNP_FNP","air",-1.5552
"jbean","FNP_FNP","arf",-1.1664
"jbean","GAN_BGD","air",-0.7344
"jbean","GAN_BGD","arf",-0.5508
"jbean","GAN_CHM","air",-0.7776
"jbean","GAN_CHM","arf",-0.5832
"jbean","GAN_IND","air",-0.9504
"jbean","GAN_IND","arf",-0.9504
"jbean","GAN_NPL","air",-0.7776
"jbean","GAN_NPL","arf",-0.5832
"jbean","GBA_USA","air",-1.08
"jbean","GBA_USA","arf",-1.08
"jbean","GEO_GEO","air",-0.9072
"jbean","GEO_GEO","arf",-0.6804
"jbean","GLA_CAN","air",-1.4112
"jbean","GLA_CAN","arf",-1.2096
"jbean","GLA_USA","air",-1.08
"jbean","GLA_USA","arf",-1.08
"jbean","GOD_IND","air",-0.9504
"jbean","GOD_IND","arf",-0.9504
"jbean","GRC_GRC","air",-1.2096
"jbean","GRC_GRC","arf",-1.008
"jbean","GSA_GSA","air",-1.4616
"jbean","GSA_GSA","arf",-0.9396
"jbean","GTM_GTM","air",-1.2528
"jbean","GTM_GTM","arf",-0.9396
"jbean","HAI_CHM","air",-0.7776
"jbean","HAI_CHM","arf",-0.5832
"jbean","HND_HND","air",-1.2528
"jbean","HND_HND","arf",-0.9396
"jbean","HOA_ETH","air",-1.2672
"jbean","HOA_ETH","arf",-0.7128
"jbean","HOA_KEN","air",-1.8432
"jbean","HOA_KEN","arf",-1.0368
"jbean","HOA_SOM","air",-0.9504
"jbean","HOA_SOM","arf",-0.7128
"jbean","HTI_HTI","air",-1.2528
"jbean","HTI_HTI","arf",-1.044
"jbean","HUA_CHM","air",-0.7776
"jbean","HUA_CHM","arf",-0.5832
"jbean","HUN_CHM","air",-0.7776
"jbean","HUN_CHM","arf",-0.5832
"jbean","HWI_USA","air",-1.08
"jbean","HWI_USA","arf",-1.08
"jbean","IEC_IND","air",-0.9504
"jbean","IEC_IND","arf",-0.9504
"jbean","IND_CHM","air",-0.7776
"jbean","IND_CHM","arf",-0.5832
"jbean","IND_IND","air",-0.9504
"jbean","IND_IND","arf",-0.9504
"jbean","IND_PAK","air",-0.3888
"jbean","IND_PAK","arf",-0.3888
"jbean","INE_IDN","air",-0.36
"jbean","INE_IDN","arf",-0.27
"jbean","INW_IDN","air",-0.36
"jbean","INW_IDN","arf",-0.27
"jbean","IRL_IRL","air",-1.5552
"jbean","IRL_IRL","arf",-1.1664
"jbean","ITA_ITP","air",-1.5552
"jbean","ITA_ITP","arf",-1.296
"jbean","JAM_JAM","air",-0.738
"jbean","JAM_JAM","arf",-0.5535
"jbean","JAP_JPN","air",-1.1232
"jbean","JAP_JPN","arf",-0.936
"jbean","KAL_NAM","air",-0.8352
"jbean","KAL_NAM","arf",-1.044
"jbean","KAL_ZAF","air",-1.2096
"jbean","KAL_ZAF","arf",-0.9072
"jbean","KRI_IND","air",-0.9504
"jbean","KRI_IND","arf",-0.9504
"jbean","LAJ_CHM","air",-0.7776
"jbean","LAJ_CHM","arf",-0.5832
"jbean","LBA_KAZ","air",-0.9072
"jbean","LBA_KAZ","arf",-0.6804
"jbean","LBO_FRP","air",-1.5552
"jbean","LBO_FRP","arf",-1.296
"jbean","LCB_CMR","air",-1.0044
"jbean","LCB_CMR","arf",-1.0044
"jbean","LCB_NER","air",-0.9504
"jbean","LCB_NER","arf",-0.7128
"jbean","LCB_TCD","air",-0.9504
"jbean","LCB_TCD","arf",-0.7128
"jbean","LIM_MOZ","air",-1.3572
"jbean","LIM_MOZ","arf",-0.9396
"jbean","LIM_ZAF","air",-1.2096
"jbean","LIM_ZAF","arf",-0.9072
"jbean","LIM_ZWE","air",-1.3572
"jbean","LIM_ZWE","arf",-1.044
"jbean","LMO_CHM","air",-0.7776
"jbean","LMO_CHM","arf",-0.5832
"jbean","LTZ_KAZ","air",-0.9072
"jbean","LTZ_KAZ","arf",-0.6804
"jbean","LUN_IND","air",-0.9504
"jbean","LUN_IND","arf",-0.9504
"jbean","MAD_MDG","air",-1.2528
"jbean","MAD_MDG","arf",-0.9396
"jbean","MAT_IND","air",-0.9504
"jbean","MAT_IND","arf",-0.9504
"jbean","MAU_AUS","air",-1.2528
"jbean","MAU_AUS","arf",-1.044
"jbean","MCK_CAN","air",-1.4112
"jbean","MCK_CAN","arf",-1.2096
"jbean","MEK_KHM","arf",-0.324
"jbean","MEK_LAO","arf",-0.324
"jbean","MEK_MMR","air",-0.8208
"jbean","MEK_MMR","arf",-0.6156
"jbean","MEK_THA","air",-0.828
"jbean","MEK_THA","arf",-0.621
"jbean","MEK_VNM","arf",-0.3105
"jbean","MHN_IND","air",-0.9504
"jbean","MHN_IND","arf",-0.9504
"jbean","MIM_MEX","air",-1.296
"jbean","MIM_MEX","arf",-1.08
"jbean","MIS_USA","air",-1.08
"jbean","MIS_USA","arf",-1.08
"jbean","MOU_USA","air",-1.08
"jbean","MOU_USA","arf",-1.08
"jbean","NAC_DZA","air",-1.08
"jbean","NAC_DZA","arf",-0.81
"jbean","NAC_EGY","air",-1.1664
"jbean","NAC_EGY","arf",-0.8748
"jbean","NAC_LBY","air",-1.08
"jbean","NAC_LBY","arf",-0.81
"jbean","NAC_TUN","air",-1.08
"jbean","NAC_TUN","arf",-0.9
"jbean","NEB_BRA","air",-1.296
"jbean","NEB_BRA","arf",-0.972
"jbean","NER_RUS","air",-0.9072
"jbean","NER_RUS","arf",-0.6804
"jbean","NIC_NIC","air",-1.2528
"jbean","NIC_NIC","arf",-0.9396
"jbean","NIG_BEN","air",-1.3392
"jbean","NIG_BEN","arf",-1.0044
"jbean","NIG_BFA","air",-0.9504
"jbean","NIG_BFA","arf",-0.7128
"jbean","NIG_CIV","air",-1.3392
"jbean","NIG_CIV","arf",-1.0044
"jbean","NIG_CMR","air",-1.0044
"jbean","NIG_CMR","arf",-1.0044
"jbean","NIG_MLI","air",-0.9504
"jbean","NIG_MLI","arf",-0.7128
"jbean","NIG_NER","air",-0.9504
"jbean","NIG_NER","arf",-0.7128
"jbean","NIG_TCD","air",-0.9504
"jbean","NIG_TCD","arf",-0.7128
"jbean","NKP_PRK","air",-0.6912
"jbean","NKP_PRK","arf",-0.5184
"jbean","NLL_DJI","air",-0.9216
"jbean","NLL_DJI","arf",-1.0368
"jbean","NLL_EGY","air",-1.1664
"jbean","NLL_EGY","arf",-0.8748
"jbean","NLL_ERI","air",-1.1088
"jbean","NLL_ERI","arf",-0.7128
"jbean","NLL_ETH","air",-1.2672
"jbean","NLL_ETH","arf",-0.7128
"jbean","NLL_SDN","air",-0.9504
"jbean","NLL_SDN","arf",-0.7128
"jbean","NLL_UGA","air",-1.6128
"jbean","NLL_UGA","arf",-1.0368
"jbean","NWA_MOR","air",-1.08
"jbean","NWA_MOR","arf",-0.81
"jbean","NWA_MRT","air",-0.9504
"jbean","NWA_MRT","arf",-0.792
"jbean","NWS_COL","air",-1.2528
"jbean","NWS_COL","arf",-0.9396
"jbean","NWS_ECU","air",-1.2528
"jbean","NWS_ECU","arf",-0.9396
"jbean","OBB_CHM","air",-0.7776
"jbean","OBB_CHM","arf",-0.5832
"jbean","OBB_KAZ","air",-0.9072
"jbean","OBB_KAZ","arf",-0.6804
"jbean","OBB_RUS","air",-0.9072
"jbean","OBB_RUS","arf",-0.6804
"jbean","ODE_DEU","air",-1.5552
"jbean","ODE_DEU","arf",-1.296
"jbean","ODE_POL","air",-1.2096
"jbean","ODE_POL","arf",-1.008
